,qual_pos,driver,qual_time,race_num,year
580,7,   Matt Tifft,31.346   ,15,2018
581,9,   Chase Elliott,31.386   ,15,2018
582,11,   Christopher Bell,31.426   ,15,2018
583,13,   Kevin Harvick,31.319   ,15,2018
584,15,   Ryan Truex,31.477   ,15,2018
585,17,   Chase Briscoe,31.523   ,15,2018
586,19,   Michael Annett,31.567   ,15,2018
587,21,   Ryan Sieg,31.771   ,15,2018
588,23,   Ross Chastain,   ,15,2018
589,25,   Garrett Smithley,31.913   ,15,2018
590,27,   Joey Gase,32.100   ,15,2018
591,29,   David Starr,32.293   ,15,2018
592,31,   Jeff Green,32.364   ,15,2018
593,33,   Josh Williams,32.724   ,15,2018
594,35,   Josh Bilicki,32.776   ,15,2018
595,37,   Brandon Hightower,32.875   ,15,2018
596,39,   Scott Heckert,33.036   ,15,2018
597,41,   Morgan Shepherd,33.184   ,15,2018
598,2,   Tyler Reddick,31.135   ,15,2018
599,4,   Daniel Suarez,31.199   ,15,2018
600,6,   Brandon Jones,31.320   ,15,2018
601,8,   Elliott Sadler,31.348   ,15,2018
602,10,   Daniel Hemric,31.403   ,15,2018
603,12,   Cole Custer,   ,15,2018
604,14,   Jeb Burton,31.437   ,15,2018
605,16,   Ryan Reed,31.478   ,15,2018
606,18,   Justin Allgaier,31.550   ,15,2018
607,20,   Kaz Grala,31.664   ,15,2018
608,22,   Alex Labbe,32.011   ,15,2018
609,24,   Jeremy Clements,   ,15,2018
610,26,   J.J. Yeley,31.925   ,15,2018
611,28,   Timmy Hill,32.163   ,15,2018
612,30,   B.J. McLeod,32.324   ,15,2018
613,32,   Blake Jones,32.587   ,15,2018
614,34,   Chad Finchum,32.768   ,15,2018
615,36,   Spencer Boyd,32.796   ,15,2018
616,38,   John Jackson,32.895   ,15,2018
617,40,   Vinnie Miller,33.372   ,15,2018
618,42,   Mike Harmon,33.261   ,15,2018
619,1,   Ryan Preece,   ,16,2018
620,3,   Cole Custer,   ,16,2018
621,5,   Elliott Sadler,   ,16,2018
622,7,   Kyle Larson,   ,16,2018
623,9,   Justin Allgaier,   ,16,2018
624,11,   Chase Elliott,   ,16,2018
625,13,   Matt Tifft,   ,16,2018
626,15,   Ryan Reed,   ,16,2018
627,17,   Michael Annett,   ,16,2018
628,19,   Jeremy Clements,   ,16,2018
629,21,   Alex Labbe,   ,16,2018
630,23,   Austin Cindric,   ,16,2018
631,25,   J.J. Yeley,   ,16,2018
632,27,   David Starr,   ,16,2018
633,29,   Vinnie Miller,   ,16,2018
634,31,   Jeff Green,   ,16,2018
635,33,   Josh Bilicki,   ,16,2018
636,35,   Chad Finchum,   ,16,2018
637,37,   Mike Harmon,   ,16,2018
638,39,"   Ray Black, Jr.",   ,16,2018
639,2,   Ryan Blaney,   ,16,2018
640,4,   Daniel Hemric,   ,16,2018
641,6,   Christopher Bell,   ,16,2018
642,8,   Tyler Reddick,   ,16,2018
643,10,   Brandon Jones,   ,16,2018
644,12,   Ryan Truex,   ,16,2018
645,14,   Shane Lee,   ,16,2018
646,16,   Ross Chastain,   ,16,2018
647,18,   Ryan Sieg,   ,16,2018
648,20,   Joey Gase,   ,16,2018
649,22,   Garrett Smithley,   ,16,2018
650,24,   Caesar Bacarella,   ,16,2018
651,26,   Blake Jones,   ,16,2018
652,28,   Josh Williams,   ,16,2018
653,30,   Spencer Boyd,   ,16,2018
654,32,   B.J. McLeod,   ,16,2018
655,34,   Brandon Hightower,   ,16,2018
656,36,   Timmy Hill,   ,16,2018
657,38,   Kaz Grala,   ,16,2018
658,40,   Justin Haley,   ,16,2018
659,1,   Cole Custer,29.759   ,17,2018
660,3,   Kyle Busch,29.830   ,17,2018
661,5,   Daniel Hemric,29.904   ,17,2018
662,7,   Matt Tifft,29.982   ,17,2018
663,9,   Ryan Reed,30.125   ,17,2018
664,11,   Brandon Jones,30.262   ,17,2018
665,13,   Ryan Truex,30.116   ,17,2018
666,15,   Spencer Gallagher,30.223   ,17,2018
667,17,   Michael Annett,30.315   ,17,2018
668,19,   Ryan Sieg,30.464   ,17,2018
669,21,   Ross Chastain,30.576   ,17,2018
670,23,   J.J. Yeley,31.064   ,17,2018
671,25,   Alex Labbe,31.190   ,17,2018
672,27,   Brandon Hightower,31.304   ,17,2018
673,29,   Timmy Hill,31.371   ,17,2018
674,31,   Josh Williams,31.508   ,17,2018
675,33,"   Ray Black, Jr.",31.619   ,17,2018
676,35,   Chad Finchum,31.823   ,17,2018
677,37,   Blake Jones,32.220   ,17,2018
678,39,   Mike Harmon,33.068   ,17,2018
679,2,   Justin Allgaier,29.828   ,17,2018
680,4,   Austin Cindric,29.854   ,17,2018
681,6,   John Hunter Nemechek,29.973   ,17,2018
682,8,   Tyler Reddick,30.101   ,17,2018
683,10,   Elliott Sadler,30.131   ,17,2018
684,12,   Christopher Bell,   ,17,2018
685,14,   Paul Menard,30.202   ,17,2018
686,16,   Ty Dillon,30.280   ,17,2018
687,18,   Ty Majeski,30.333   ,17,2018
688,20,   Jeremy Clements,30.498   ,17,2018
689,22,   Joey Gase,30.715   ,17,2018
690,24,   Garrett Smithley,   ,17,2018
691,26,   B.J. McLeod,31.255   ,17,2018
692,28,   Jeff Green,31.352   ,17,2018
693,30,   David Starr,31.394   ,17,2018
694,32,   Morgan Shepherd,31.611   ,17,2018
695,34,   Josh Bilicki,31.667   ,17,2018
696,36,   Spencer Boyd,32.085   ,17,2018
697,38,   Vinnie Miller,32.318   ,17,2018
698,40,   Josh Reaume,32.945   ,17,2018
699,1,   Brad Keselowski,29.232   ,18,2018
700,3,   Ryan Preece,29.277   ,18,2018
701,5,   John Hunter Nemechek,29.335   ,18,2018
702,7,   Justin Allgaier,29.387   ,18,2018
703,9,   Tyler Reddick,29.496   ,18,2018
704,11,   Austin Dillon,29.687   ,18,2018
705,13,   Ryan Truex,29.561   ,18,2018
706,15,   Austin Cindric,29.682   ,18,2018
707,17,   Ryan Sieg,29.756   ,18,2018
708,19,   Michael Annett,29.926   ,18,2018
709,21,   Alex Labbe,30.153   ,18,2018
710,23,   J.J. Yeley,30.496   ,18,2018
711,25,   Tommy Joe Martins,30.358   ,18,2018
712,27,   David Starr,30.474   ,18,2018
713,29,   Spencer Boyd,30.657   ,18,2018
714,31,   Jeff Green,30.703   ,18,2018
715,33,   Josh Bilicki,30.808   ,18,2018
716,35,   Vinnie Miller,31.006   ,18,2018
717,37,   Bayley Currey,31.109   ,18,2018
718,39,   Mike Harmon,31.956   ,18,2018
719,2,   Christopher Bell,29.270   ,18,2018
720,4,   Cole Custer,29.325   ,18,2018
721,6,   Daniel Hemric,29.362   ,18,2018
722,8,   Brandon Jones,29.441   ,18,2018
723,10,   Elliott Sadler,29.503   ,18,2018
724,12,   Johnny Sauter,29.816   ,18,2018
725,14,   Matt Tifft,29.570   ,18,2018
726,16,   Kaz Grala,29.707   ,18,2018
727,18,   Jeremy Clements,29.920   ,18,2018
728,20,   Ross Chastain,29.961   ,18,2018
729,22,   Joey Gase,30.252   ,18,2018
730,24,   Ryan Reed,   ,18,2018
731,26,   B.J. McLeod,30.430   ,18,2018
732,28,   Garrett Smithley,30.615   ,18,2018
733,30,   Donald Theetge,30.670   ,18,2018
734,32,   Timmy Hill,30.789   ,18,2018
735,34,   Chad Finchum,30.864   ,18,2018
736,36,   Morgan Shepherd,31.038   ,18,2018
737,38,   Carl Long,31.118   ,18,2018
738,40,   Angela Ruch,32.093   ,18,2018
739,1,   Elliott Sadler,23.576   ,19,2018
740,3,   Christopher Bell,23.654   ,19,2018
741,5,   Tyler Reddick,23.691   ,19,2018
742,7,   Justin Allgaier,23.752   ,19,2018
743,9,   Brandon Jones,23.800   ,19,2018
744,11,   John Hunter Nemechek,23.831   ,19,2018
745,13,   Jeremy Clements,23.838   ,19,2018
746,15,   Casey Roderick,23.895   ,19,2018
747,17,   Michael Annett,23.900   ,19,2018
748,19,   Ryan Reed,23.944   ,19,2018
749,21,   Alex Labbe,24.062   ,19,2018
750,23,   David Starr,   ,19,2018
751,25,   Tommy Joe Martins,24.278   ,19,2018
752,27,   Spencer Boyd,24.359   ,19,2018
753,29,   Chad Finchum,24.407   ,19,2018
754,31,   Josh Williams,24.594   ,19,2018
755,33,   Morgan Shepherd,24.643   ,19,2018
756,35,   Mike Harmon,25.039   ,19,2018
757,37,   Stan Mullis,25.532   ,19,2018
758,39,   Stephen Leicht,   ,19,2018
759,2,   Cole Custer,23.653   ,19,2018
760,4,   Kyle Benjamin,23.680   ,19,2018
761,6,   Austin Cindric,23.692   ,19,2018
762,8,   Shane Lee,23.785   ,19,2018
763,10,   Daniel Hemric,23.819   ,19,2018
764,12,   Chase Briscoe,23.852   ,19,2018
765,14,   Ryan Truex,23.864   ,19,2018
766,16,   Matt Tifft,23.897   ,19,2018
767,18,   Ross Chastain,23.909   ,19,2018
768,20,   Ryan Sieg,24.020   ,19,2018
769,22,   Joey Gase,24.348   ,19,2018
770,24,   Garrett Smithley,   ,19,2018
771,26,   Max Tullman,24.286   ,19,2018
772,28,   Brandon Hightower,24.400   ,19,2018
773,30,"   Ray Black, Jr.",24.441   ,19,2018
774,32,   Jeff Green,24.634   ,19,2018
775,34,   Vinnie Miller,24.704   ,19,2018
776,36,   Peter Shepherd III,25.093   ,19,2018
777,38,   Josh Bilicki,25.601   ,19,2018
778,40,   Dexter Bean,25.082   ,19,2018
779,1,   Joey Logano,1:11.710   ,20,2018
780,3,   Kyle Larson,1:12.294   ,20,2018
781,5,   Daniel Hemric,1:12.526   ,20,2018
782,7,   Ryan Truex,1:12.789   ,20,2018
783,9,   Aric Almirola,1:12.866   ,20,2018
784,11,   Christopher Bell,1:13.142   ,20,2018
785,13,   Elliott Sadler,1:13.301   ,20,2018
786,15,   Jeremy Clements,1:13.505   ,20,2018
787,17,   Kaz Grala,1:13.598   ,20,2018
788,19,   Ryan Reed,1:13.681   ,20,2018
789,21,   Alex Labbe,1:14.047   ,20,2018
790,23,   Ross Chastain,1:14.402   ,20,2018
791,25,   Michael Annett,1:14.606   ,20,2018
792,27,   Tyler Reddick,1:15.050   ,20,2018
793,29,"   Victor Gonzalez, Jr.",1:15.808   ,20,2018
794,31,   Timmy Hill,1:16.338   ,20,2018
795,33,   Jeff Green,1:17.153   ,20,2018
796,35,   Chad Finchum,1:18.413   ,20,2018
797,37,   Joey Gase,1:18.956   ,20,2018
798,39,   Spencer Boyd,1:20.084   ,20,2018
799,41,   Stephen Leicht,1:18.413   ,20,2018
800,2,   Brad Keselowski,1:12.073   ,20,2018
801,4,   A.J. Allmendinger,1:12.513   ,20,2018
802,6,   Austin Dillon,1:12.669   ,20,2018
803,8,   Ryan Preece,1:12.824   ,20,2018
804,10,   Justin Allgaier,1:12.905   ,20,2018
805,12,   Cole Custer,1:13.221   ,20,2018
806,14,   Austin Cindric,1:13.465   ,20,2018
807,16,   Matt Tifft,1:13.533   ,20,2018
808,18,   Justin Haley,1:13.660   ,20,2018
809,20,   Brandon Jones,1:13.977   ,20,2018
810,22,   Scott Heckert,1:14.333   ,20,2018
811,24,   Mike Skeen,1:14.468   ,20,2018
812,26,   J.J. Yeley,1:14.659   ,20,2018
813,28,   Ryan Sieg,1:15.090   ,20,2018
814,30,   Tommy Joe Martins,1:15.867   ,20,2018
815,32,   Garrett Smithley,1:16.681   ,20,2018
816,34,   David Starr,1:17.641   ,20,2018
817,36,   Brian Henderson,1:18.520   ,20,2018
818,38,   Josh Bilicki,1:19.907   ,20,2018
819,40,   Vinnie Miller,1:20.659   ,20,2018
820,1,   Austin Cindric,1:24.336   ,21,2018
821,3,   Brandon Jones,1:24.905   ,21,2018
822,5,   Matt Tifft,1:25.075   ,21,2018
823,7,   Justin Allgaier,1:25.324   ,21,2018
824,9,   Daniel Hemric,1:25.406   ,21,2018
825,11,   Ryan Reed,1:25.513   ,21,2018
826,13,   Alex Labbe,1:25.388   ,21,2018
827,15,   Tyler Reddick,1:25.546   ,21,2018
828,17,   Jeremy Clements,1:25.703   ,21,2018
829,19,   Kaz Grala,1:25.808   ,21,2018
830,21,   Ryan Sieg,1:26.246   ,21,2018
831,23,   Justin Marks,1:26.382   ,21,2018
832,25,   J.J. Yeley,1:26.581   ,21,2018
833,27,   Joey Gase,1:27.818   ,21,2018
834,29,   Jeff Green,1:28.478   ,21,2018
835,31,   Garrett Smithley,1:28.769   ,21,2018
836,33,   Tim Cowen,1:29.154   ,21,2018
837,35,   Spencer Boyd,1:30.451   ,21,2018
838,37,   Stephen Leicht,1:31.118   ,21,2018
839,39,   John Jackson,1:34.152   ,21,2018
840,2,   Elliott Sadler,1:24.859   ,21,2018
841,4,   Cole Custer,1:25.033   ,21,2018
842,6,   Ryan Truex,1:25.301   ,21,2018
843,8,   Andy Lally,1:25.341   ,21,2018
844,10,   Christopher Bell,1:25.408   ,21,2018
845,12,   Kyle Benjamin,1:25.704   ,21,2018
846,14,   Ross Chastain,1:25.514   ,21,2018
847,16,   Brendan Gaughan,1:25.697   ,21,2018
848,18,   Chase Briscoe,1:25.768   ,21,2018
849,20,   Spencer Gallagher,1:26.017   ,21,2018
850,22,   Katherine Legge,1:26.261   ,21,2018
851,24,   Michael Annett,1:26.565   ,21,2018
852,26,   Cody Ware,1:27.617   ,21,2018
853,28,   Josh Bilicki,1:28.252   ,21,2018
854,30,   Tommy Joe Martins,1:28.767   ,21,2018
855,32,   David Starr,1:28.861   ,21,2018
856,34,   Dylan Murcott,1:29.498   ,21,2018
857,36,   Chad Finchum,1:31.085   ,21,2018
858,38,   Vinnie Miller,1:32.338   ,21,2018
859,40,   Morgan Shepherd,1:40.582   ,21,2018
860,1,   Kyle Busch,15.389   ,22,2018
861,3,   Kyle Larson,15.514   ,22,2018
862,5,   Matt Tifft,15.557   ,22,2018
863,7,   Brandon Jones,15.602   ,22,2018
864,9,   Cole Custer,15.675   ,22,2018
865,11,   Daniel Hemric,15.785   ,22,2018
866,13,   Chase Briscoe,15.768   ,22,2018
867,15,   Chase Elliott,15.820   ,22,2018
868,17,   Austin Cindric,15.874   ,22,2018
869,19,   Jeremy Clements,15.958   ,22,2018
870,21,   Ryan Sieg,16.059   ,22,2018
871,23,   B.J. McLeod,   ,22,2018
872,25,   Garrett Smithley,16.282   ,22,2018
873,27,"   Jairo Avila, Jr.",16.286   ,22,2018
874,29,   Jeff Green,16.342   ,22,2018
875,31,   Timmy Hill,16.530   ,22,2018
876,33,   J.J. Yeley,16.646   ,22,2018
877,35,   Spencer Boyd,16.779   ,22,2018
878,37,   Josh Bilicki,17.027   ,22,2018
879,39,   Stephen Leicht,17.091   ,22,2018
880,2,   Christopher Bell,15.476   ,22,2018
881,4,   Joey Logano,15.515   ,22,2018
882,6,   Elliott Sadler,15.586   ,22,2018
883,8,   Ty Dillon,15.667   ,22,2018
884,10,   Justin Allgaier,15.764   ,22,2018
885,12,   Ryan Truex,15.808   ,22,2018
886,14,   Tyler Reddick,15.769   ,22,2018
887,16,   Ryan Reed,15.824   ,22,2018
888,18,   Ross Chastain,15.935   ,22,2018
889,20,   Alex Labbe,15.992   ,22,2018
890,22,   Michael Annett,   ,22,2018
891,24,"   Ray Black, Jr.",   ,22,2018
892,26,   Joey Gase,16.284   ,22,2018
893,28,   Josh Williams,16.323   ,22,2018
894,30,   Chad Finchum,16.389   ,22,2018
895,32,   David Starr,16.542   ,22,2018
896,34,   Vinnie Miller,16.720   ,22,2018
897,36,   Carl Long,16.793   ,22,2018
898,38,   Bayley Currey,17.060   ,22,2018
899,40,   Morgan Shepherd,17.460   ,22,2018
900,1,   Matt Tifft,2:13.320   ,23,2018
901,3,   James Davison,2:13.375   ,23,2018
902,5,   Christopher Bell,2:13.729   ,23,2018
903,7,   Ryan Truex,2:14.510   ,23,2018
904,9,   Brandon Jones,2:14.865   ,23,2018
905,11,   Justin Allgaier,2:16.718   ,23,2018
906,13,   Andy Lally,2:14.468   ,23,2018
907,15,   Conor Daly,2:14.682   ,23,2018
908,17,   Elliott Sadler,2:15.050   ,23,2018
909,19,   Michael Annett,2:15.748   ,23,2018
910,21,   Ty Majeski,2:15.965   ,23,2018
911,23,   Bill Elliott,2:16.139   ,23,2018
912,25,   Josh Bilicki,2:16.423   ,23,2018
913,27,   Alex Labbe,2:16.813   ,23,2018
914,29,   Tyler Reddick,2:17.546   ,23,2018
915,31,   Garrett Smithley,2:18.108   ,23,2018
916,33,   Timmy Hill,2:19.067   ,23,2018
917,35,   Jeff Green,2:20.715   ,23,2018
918,37,   Spencer Boyd,2:23.216   ,23,2018
919,39,   Stephen Leicht,2:27.215   ,23,2018
920,2,   Cole Custer,2:13.336   ,23,2018
921,4,   Justin Marks,2:13.581   ,23,2018
922,6,   Brendan Gaughan,2:13.895   ,23,2018
923,8,   Austin Cindric,2:14.626   ,23,2018
924,10,   Ryan Reed,2:15.684   ,23,2018
925,12,   Daniel Hemric,   ,23,2018
926,14,   Jeremy Clements,2:14.621   ,23,2018
927,16,   Ross Chastain,2:14.737   ,23,2018
928,18,   Kaz Grala,2:15.156   ,23,2018
929,20,   Ryan Sieg,2:15.909   ,23,2018
930,22,   Brian Henderson,2:16.043   ,23,2018
931,24,   Scott Heckert,2:16.176   ,23,2018
932,26,   Katherine Legge,2:16.539   ,23,2018
933,28,   Ryan Ellis,2:17.361   ,23,2018
934,30,   Joey Gase,2:17.982   ,23,2018
935,32,   David Starr,2:19.016   ,23,2018
936,34,   James French,2:19.507   ,23,2018
937,36,   Chad Finchum,2:22.311   ,23,2018
938,38,   Vinnie Miller,2:26.577   ,23,2018
939,40,   Carl Long,2:27.397   ,23,2018
940,1,   Ross Chastain,29.007   ,24,2018
941,3,   Tyler Reddick,29.090   ,24,2018
942,5,   Denny Hamlin,29.253   ,24,2018
943,7,   Kevin Harvick,29.313   ,24,2018
944,9,   Brad Keselowski,29.478   ,24,2018
945,11,   Austin Cindric,   ,24,2018
946,13,   Ryan Truex,29.584   ,24,2018
947,15,   Michael Annett,29.598   ,24,2018
948,17,   Jeremy Clements,29.812   ,24,2018
949,19,   Joey Gase,30.316   ,24,2018
950,21,   Landon Cassill,   ,24,2018
951,23,   Ryan Sieg,   ,24,2018
952,25,   Tommy Joe Martins,30.335   ,24,2018
953,27,   Timmy Hill,30.444   ,24,2018
954,29,   B.J. McLeod,30.695   ,24,2018
955,31,   Spencer Boyd,31.081   ,24,2018
956,33,   Morgan Shepherd,31.220   ,24,2018
957,35,   Mike Harmon,31.680   ,24,2018
958,37,   Chad Finchum,31.959   ,24,2018
959,39,   Brandon Jones,   ,24,2018
960,2,   Christopher Bell,29.053   ,24,2018
961,4,   Daniel Hemric,29.126   ,24,2018
962,6,   Cole Custer,29.287   ,24,2018
963,8,   Elliott Sadler,29.373   ,24,2018
964,10,   Justin Allgaier,29.539   ,24,2018
965,12,   Ty Dillon,   ,24,2018
966,14,   Ryan Reed,29.587   ,24,2018
967,16,   Matt Tifft,29.780   ,24,2018
968,18,   Alex Labbe,29.999   ,24,2018
969,20,   Garrett Smithley,40.718   ,24,2018
970,22,   J.J. Yeley,   ,24,2018
971,24,   Brandon Brown,   ,24,2018
972,26,   Vinnie Miller,30.339   ,24,2018
973,28,   David Starr,30.546   ,24,2018
974,30,   Bayley Currey,30.929   ,24,2018
975,32,   Cody Ware,31.146   ,24,2018
976,34,   Carl Long,31.521   ,24,2018
977,36,   Jeff Green,31.819   ,24,2018
978,38,   Chase Elliott,14:08.794   ,24,2018
979,40,   Josh Bilicki,   ,24,2018
980,1,   Ryan Blaney,   ,25,2018
981,3,   Ryan Preece,   ,25,2018
982,5,   Cole Custer,   ,25,2018
983,7,   Christopher Bell,   ,25,2018
984,9,   Tyler Reddick,   ,25,2018
985,11,   Brandon Jones,   ,25,2018
986,13,   Ryan Truex,   ,25,2018
987,15,   Ryan Reed,   ,25,2018
988,17,   Michael Annett,   ,25,2018
989,19,   Ryan Sieg,   ,25,2018
990,21,   Joey Gase,   ,25,2018
991,23,   Garrett Smithley,   ,25,2018
992,25,   Josh Williams,   ,25,2018
993,27,   J.J. Yeley,   ,25,2018
994,29,   David Starr,   ,25,2018
995,31,   Austin Cindric,   ,25,2018
996,33,   Jeff Green,   ,25,2018
997,35,   Josh Bilicki,   ,25,2018
998,37,   Brandon Hightower,   ,25,2018
999,39,   Bayley Currey,   ,25,2018
1000,41,   Timmy Hill,   ,25,2018
1001,2,   Justin Allgaier,   ,25,2018
1002,4,   Elliott Sadler,   ,25,2018
1003,6,   John Hunter Nemechek,   ,25,2018
1004,8,   Daniel Hemric,   ,25,2018
1005,10,   Chase Elliott,   ,25,2018
1006,12,   Matt Tifft,   ,25,2018
1007,14,   Ty Dillon,   ,25,2018
1008,16,   Ross Chastain,   ,25,2018
1009,18,   Jeremy Clements,   ,25,2018
1010,20,   Alex Labbe,   ,25,2018
1011,22,   Chase Briscoe,   ,25,2018
1012,24,   Tommy Joe Martins,   ,25,2018
1013,26,   Caesar Bacarella,   ,25,2018
1014,28,   B.J. McLeod,   ,25,2018
1015,30,   Vinnie Miller,   ,25,2018
1016,32,   Austin Dillon,   ,25,2018
1017,34,   Spencer Boyd,   ,25,2018
1018,36,   Chad Finchum,   ,25,2018
1019,38,   Mike Harmon,   ,25,2018
1020,40,   Morgan Shepherd,   ,25,2018
1021,1,   Cole Custer,30.118   ,26,2018
1022,3,   Elliott Sadler,30.367   ,26,2018
1023,5,   Ross Chastain,30.454   ,26,2018
1024,7,   Tyler Reddick,30.545   ,26,2018
1025,9,   Michael Annett,30.839   ,26,2018
1026,11,   Ryan Reed,30.922   ,26,2018
1027,13,   Chase Briscoe,30.755   ,26,2018
1028,15,   Alex Labbe,31.036   ,26,2018
1029,17,   Joey Gase,31.345   ,26,2018
1030,19,   Bayley Currey,32.173   ,26,2018
1031,21,"   Ray Black, Jr.",   ,26,2018
1032,23,   B.J. McLeod,   ,26,2018
1033,25,   Timmy Hill,32.211   ,26,2018
1034,27,   Spencer Boyd,32.431   ,26,2018
1035,29,   Chad Finchum,32.512   ,26,2018
1036,31,   Josh Williams,32.734   ,26,2018
1037,33,   Vinnie Miller,33.253   ,26,2018
1038,35,   Daniel Hemric,   ,26,2018
1039,37,   Matt Tifft,   ,26,2018
1040,39,   Garrett Smithley,   ,26,2018
1041,2,   Austin Cindric,30.360   ,26,2018
1042,4,   Christopher Bell,30.387   ,26,2018
1043,6,   Shane Lee,30.456   ,26,2018
1044,8,   Justin Allgaier,30.577   ,26,2018
1045,10,   Ryan Sieg,30.858   ,26,2018
1046,12,   Jeremy Clements,   ,26,2018
1047,14,   Spencer Gallagher,30.967   ,26,2018
1048,16,   Landon Cassill,31.209   ,26,2018
1049,18,   J.J. Yeley,31.438   ,26,2018
1050,20,   Max Tullman,32.823   ,26,2018
1051,22,   Cole Rouse,   ,26,2018
1052,24,   David Starr,   ,26,2018
1053,26,   Josh Bilicki,32.391   ,26,2018
1054,28,   Mike Harmon,32.447   ,26,2018
1055,30,   Jeff Green,32.549   ,26,2018
1056,32,   John Jackson,32.847   ,26,2018
1057,34,   Ryan Preece,   ,26,2018
1058,36,   Brandon Jones,   ,26,2018
1059,38,   Ryan Truex,   ,26,2018
1060,40,   Stan Mullis,   ,26,2018
1061,1,   Christopher Bell,22.691   ,27,2018
1062,3,   Ross Chastain,22.750   ,27,2018
1063,5,   Justin Allgaier,22.783   ,27,2018
1064,7,   Ryan Truex,22.838   ,27,2018
1065,9,   Brandon Jones,22.887   ,27,2018
1066,11,   Austin Cindric,22.933   ,27,2018
1067,13,   Elliott Sadler,22.964   ,27,2018
1068,15,   Ty Majeski,22.992   ,27,2018
1069,17,   Michael Annett,23.054   ,27,2018
1070,19,   Alex Labbe,23.168   ,27,2018
1071,21,   Ryan Reed,23.218   ,27,2018
1072,23,   Joey Gase,23.320   ,27,2018
