,driver,midrace_pos,high_pos,low_pos,avg_pos,pass_dif,GF_Passes,GF_Passed,quality_passes,quality_pass_pct,fast_lap,top15_laps,top15_lap_pct,laps_led,LL_pct,total_laps,driver_rating,race_num,year,start,finish,laps,pos_dif,finishpoints,DFS,DfsRank
1809,Justin Allgaier,6,2,17,4,13,33,20,30,90.9,3,249,99.6,0,0.0,250,114.9,14,2019,14,3,250,11,41,53.35,3
1810,Zane Smith,5,2,14,6,0,36,36,35,97.2,0,250,100.0,0,0.0,250,105.0,14,2019,3,5,250,-2,39,37.0,8
1811,Chase Briscoe,9,5,16,10,1,42,41,41,97.6,0,249,99.6,0,0.0,250,94.2,14,2019,9,7,250,2,37,39.0,6
1812,Michael Annett,10,5,16,9,4,45,41,43,95.6,0,246,98.4,0,0.0,250,95.7,14,2019,12,9,250,3,35,38.0,7
1813,Brandon Jones,7,6,18,11,5,44,39,41,93.2,0,244,97.6,0,0.0,250,86.7,14,2019,11,11,250,0,32,32.0,12
1814,Justin Haley,12,1,28,10,20,68,48,49,72.1,1,234,93.6,5,2.0,250,86.4,14,2019,8,13,250,-5,30,26.7,15
1815,Tyler Reddick,21,5,28,18,-6,42,48,14,33.3,3,74,29.7,0,0.0,249,80.9,14,2019,5,15,249,-10,28,19.35,23
1816,Josh Williams,14,2,23,16,-5,34,39,13,38.2,0,162,65.1,0,0.0,249,68.8,14,2019,23,17,249,6,26,32.0,12
1817,"Joe Graf, Jr.",18,14,27,19,1,46,45,5,10.9,1,11,4.5,0,0.0,247,62.3,14,2019,21,19,247,2,24,26.45,16
1818,Chad Finchum,17,3,21,18,-14,28,42,1,3.6,0,12,4.9,0,0.0,246,65.7,14,2019,20,21,246,-1,21,20.0,22
1819,Ryan Ellis,24,23,38,27,2,19,17,0,0.0,1,0,0.0,0,0.0,244,47.3,14,2019,28,23,244,5,19,24.45,17
1820,Stephen Leicht,19,16,29,22,-9,28,37,0,0.0,2,0,0.0,0,0.0,204,60.4,14,2019,22,25,204,-3,17,14.9,25
1821,Mike Harmon,26,23,34,27,6,12,6,0,0.0,2,0,0.0,0,0.0,120,37.9,14,2019,34,27,120,7,15,22.9,20
1822,Garrett Smithley,27,5,27,24,-15,27,42,1,3.7,0,6,5.7,0,0.0,106,52.3,14,2019,25,29,106,-4,13,9.0,26
1823,Brandon Brown,30,14,28,26,-13,12,25,3,25.0,0,19,25.0,0,0.0,76,56.7,14,2019,15,31,76,-16,10,-6.0,35
1824,Joey Gase,33,21,30,31,-2,17,19,0,0.0,0,0,0.0,0,0.0,46,46.3,14,2019,30,33,46,-3,8,5.0,29
1825,Morgan Shepherd,35,29,37,35,3,8,5,0,0.0,0,0,0.0,0,0.0,23,31.2,14,2019,29,35,23,-6,6,0.0,32
1826,Jeff Green,37,30,36,37,-3,7,10,0,0.0,0,0,0.0,0,0.0,16,30.2,14,2019,35,37,16,-2,4,2.0,30
1827,Cole Custer,2,1,6,2,1,14,13,13,92.9,50,250,100.0,59,23.6,250,128.4,14,2019,1,2,250,-1,42,78.25,2
1828,Harrison Burton,4,3,12,5,20,56,36,51,91.1,4,250,100.0,0,0.0,250,111.0,14,2019,10,4,250,6,40,47.8,4
1829,Noah Gragson,20,2,27,14,-1,56,57,32,57.1,14,128,51.2,0,0.0,250,104.8,14,2019,4,6,250,-2,38,42.3,5
1830,John Hunter Nemechek,8,4,14,7,0,37,37,35,94.6,0,250,100.0,0,0.0,250,97.7,14,2019,6,8,250,-2,36,34.0,10
1831,Austin Cindric,3,3,19,6,-1,35,36,34,97.1,2,249,99.6,0,0.0,250,100.2,14,2019,7,10,250,-3,34,31.9,13
1832,Jeremy Clements,11,9,18,12,4,32,28,30,93.8,0,244,97.6,0,0.0,250,81.5,14,2019,13,12,250,1,31,32.0,12
1833,Gray Gaulding,13,2,18,13,-11,15,26,10,66.7,0,227,90.8,0,0.0,250,78.5,14,2019,18,14,250,4,29,33.0,11
1834,"Ray Black, Jr.",16,14,29,18,0,35,35,1,2.9,0,5,2.0,0,0.0,249,64.7,14,2019,19,16,249,3,27,30.0,14
1835,Shane Lee,15,13,23,16,-1,34,35,5,14.7,0,130,52.4,0,0.0,248,70.8,14,2019,17,18,248,-1,25,24.0,18
1836,Tyler Matthews,22,19,33,23,15,25,10,0,0.0,0,0,0.0,0,0.0,247,50.8,14,2019,33,20,247,13,23,36.0,9
1837,Ryan Repko,23,22,32,24,9,27,18,0,0.0,0,0,0.0,0,0.0,245,53.3,14,2019,32,22,245,10,20,30.0,14
1838,"Ronnie Bassett, Jr.",25,22,29,24,-3,23,26,0,0.0,1,0,0.0,0,0.0,244,52.1,14,2019,27,24,244,3,18,21.45,21
1839,Matt Mills,31,22,31,28,-3,15,18,0,0.0,0,0,0.0,0,0.0,123,46.7,14,2019,26,26,123,0,16,16.0,24
1840,Stan Mullis,28,28,38,30,2,7,5,0,0.0,2,0,0.0,0,0.0,109,33.5,14,2019,37,28,109,9,14,23.9,19
1841,Ryan Sieg,29,14,37,30,-17,10,27,2,20.0,0,11,14.1,0,0.0,78,41.5,14,2019,16,30,78,-14,12,-2.0,33
1842,Vinnie Miller,32,25,31,31,3,12,9,0,0.0,0,0,0.0,0,0.0,48,40.8,14,2019,31,32,48,-1,9,8.0,27
1843,David Starr,34,19,27,32,2,14,12,0,0.0,0,0,0.0,0,0.0,30,42.7,14,2019,24,34,30,-10,7,-3.0,34
1844,Timmy Hill,36,32,38,36,0,5,5,0,0.0,0,0,0.0,0,0.0,21,27.3,14,2019,38,36,21,2,5,7.0,28
1845,Josh Bilicki,38,32,38,38,-6,6,12,0,0.0,0,0,0.0,0,0.0,10,25.0,14,2019,36,38,10,-2,3,1.0,31
1846,Cole Custer,1,1,13,2,14,31,17,24,77.4,85,200,100.0,151,75.5,200,150.0,15,2019,2,1,200,1,45,122.0,1
1847,Christopher Bell,5,1,16,4,12,55,43,47,85.5,22,200,100.0,0,0.0,200,119.0,15,2019,5,3,200,2,41,52.9,4
1848,Brandon Jones,3,1,24,6,22,78,56,63,80.8,8,196,98.0,0,0.0,200,108.2,15,2019,6,5,200,1,39,43.6,5
1849,Noah Gragson,15,2,25,10,10,66,56,48,72.7,0,188,94.0,0,0.0,200,90.0,15,2019,10,7,200,3,37,40.0,8
1850,Ross Chastain,12,3,23,10,0,57,57,51,89.5,0,180,90.0,0,0.0,200,93.5,15,2019,3,9,200,-6,35,29.0,14
1851,Riley Herbst,7,2,24,11,-8,56,64,45,80.4,2,196,98.0,0,0.0,200,86.1,15,2019,8,11,200,-3,32,29.9,13
1852,Ryan Sieg,22,9,36,18,19,74,55,21,28.4,0,88,44.0,0,0.0,200,72.8,15,2019,12,13,200,-1,30,29.0,14
1853,Gray Gaulding,17,5,22,17,-19,43,62,18,41.9,0,48,24.0,0,0.0,200,72.0,15,2019,17,15,200,2,28,30.0,12
1854,Jeffrey Earnhardt,11,1,25,15,-4,53,57,34,64.2,4,124,62.3,1,0.5,199,75.4,15,2019,21,17,199,4,26,32.05,11
1855,Shane Lee,21,4,29,19,7,62,55,8,12.9,0,12,6.0,0,0.0,199,62.5,15,2019,22,19,199,3,24,27.0,16
1856,"Ray Black, Jr.",20,7,32,22,-4,40,44,7,17.5,0,15,7.5,0,0.0,199,58.5,15,2019,25,21,199,4,21,25.0,17
1857,Brandon Brown,26,18,31,23,0,33,33,0,0.0,0,0,0.0,0,0.0,198,59.2,15,2019,31,23,198,8,19,27.0,16
1858,Chad Finchum,29,25,35,30,1,34,33,0,0.0,0,0,0.0,0,0.0,195,41.2,15,2019,26,25,195,1,17,18.0,22
1859,Josh Williams,23,7,34,24,-28,36,64,0,0.0,0,5,2.6,0,0.0,195,51.0,15,2019,34,27,195,7,15,22.0,19
1860,Tommy Joe Martins,30,22,37,30,-2,35,37,0,0.0,2,0,0.0,0,0.0,194,40.7,15,2019,28,29,194,-1,13,12.9,23
1861,"Ronnie Bassett, Jr.",28,26,36,29,-6,21,27,0,0.0,0,0,0.0,0,0.0,193,43.2,15,2019,33,31,193,2,10,12.0,24
1862,Justin Allgaier,9,2,37,18,-2,59,61,44,74.6,0,110,86.6,0,0.0,127,81.3,15,2019,4,33,127,-29,8,-21.0,30
1863,Timmy Hill,35,23,35,32,-12,6,18,0,0.0,0,0,0.0,0,0.0,71,38.5,15,2019,32,35,71,-3,6,3.0,27
1864,David Starr,37,33,38,37,-6,9,15,0,0.0,0,0,0.0,0,0.0,52,24.7,15,2019,36,37,52,-1,4,3.0,27
1865,Joey Logano,2,1,18,3,3,47,44,37,78.7,23,199,99.5,20,10.0,200,121.9,15,2019,1,2,200,-1,42,56.35,3
1866,Michael Annett,10,1,20,7,25,61,36,50,82.0,0,194,97.0,25,12.5,200,104.5,15,2019,16,4,200,12,40,58.25,2
1867,Austin Cindric,4,3,24,8,-7,52,59,35,67.3,3,187,93.5,0,0.0,200,102.2,15,2019,7,6,200,1,38,40.35,7
1868,Justin Haley,13,3,23,11,20,70,50,53,75.7,0,183,91.5,0,0.0,200,91.7,15,2019,14,8,200,6,36,42.0,6
1869,Tyler Reddick,8,2,18,6,4,51,47,46,90.2,15,199,99.5,0,0.0,200,108.3,15,2019,9,10,200,-1,34,39.75,9
1870,John Hunter Nemechek,14,7,25,13,-8,50,58,41,82.0,1,163,81.5,0,0.0,200,80.3,15,2019,15,12,200,3,31,34.45,10
1871,Jeremy Clements,16,3,23,16,-21,40,61,11,27.5,1,82,41.0,0,0.0,200,75.4,15,2019,19,14,200,5,29,34.45,10
1872,Chase Briscoe,25,6,26,16,40,73,33,38,52.1,0,98,49.2,0,0.0,199,78.5,15,2019,11,16,199,-5,27,22.0,19
1873,Zane Smith,6,1,21,14,-5,67,72,43,64.2,0,114,57.3,3,1.5,199,74.0,15,2019,13,18,199,-5,25,20.75,20
1874,Landon Cassill,19,5,24,19,-4,35,39,0,0.0,0,10,5.0,0,0.0,199,64.3,15,2019,20,20,199,0,23,23.0,18
1875,Stephen Leicht,24,9,33,24,1,39,38,3,7.7,0,2,1.0,0,0.0,199,53.2,15,2019,30,22,199,8,20,28.0,15
1876,B.J. McLeod,18,3,26,22,-29,21,50,1,4.8,0,7,3.6,0,0.0,196,54.8,15,2019,18,24,196,-6,18,12.0,24
1877,Garrett Smithley,27,21,35,27,4,31,27,0,0.0,0,0,0.0,0,0.0,195,47.7,15,2019,35,26,195,9,16,25.0,17
1878,Matt Mills,33,24,38,31,-5,40,45,0,0.0,1,0,0.0,0,0.0,195,35.6,15,2019,24,28,195,-4,14,10.45,25
1879,Vinnie Miller,31,27,37,30,5,26,21,0,0.0,0,0,0.0,0,0.0,194,40.2,15,2019,37,30,194,7,12,19.0,21
1880,Camden Murphy,32,26,36,32,-9,20,29,0,0.0,2,0,0.0,0,0.0,192,36.1,15,2019,29,32,192,-3,9,6.9,26
1881,Joey Gase,34,27,37,33,-13,15,28,0,0.0,0,0,0.0,0,0.0,111,30.5,15,2019,27,34,111,-7,7,0.0,28
1882,Josh Bilicki,36,23,38,35,0,16,16,0,0.0,0,0,0.0,0,0.0,55,29.2,15,2019,23,36,55,-13,5,-8.0,29
1883,Jeff Green,38,33,38,38,5,6,1,0,0.0,0,0,0.0,0,0.0,11,25.2,15,2019,38,38,11,0,3,3.0,27
1884,Ross Chastain,2,1,12,2,10,52,42,52,100.0,4,100,100.0,49,49.0,100,125.0,16,2019,4,1,100,3,45,62.05,2
1885,A.J. Allmendinger,1,1,25,6,5,108,103,90,83.3,4,86,86.0,33,33.0,100,113.6,16,2019,2,3,100,-1,41,50.05,7
1886,Austin Cindric,11,2,34,13,1,167,166,100,59.9,3,76,76.0,0,0.0,100,86.4,16,2019,19,5,100,14,39,54.35,5
1887,Brandon Brown,13,5,33,16,18,172,154,76,44.2,2,57,57.0,0,0.0,100,76.8,16,2019,33,7,100,26,37,63.9,1
1888,Gray Gaulding,3,3,27,12,-18,150,168,117,78.0,2,71,71.0,0,0.0,100,82.8,16,2019,5,9,100,-4,35,31.9,13
1889,Matt Mills,31,9,37,26,2,18,16,5,27.8,2,14,14.0,0,0.0,100,52.3,16,2019,28,11,100,17,32,49.9,8
1890,Stefan Parsons,27,11,36,27,-3,15,18,3,20.0,0,9,9.0,0,0.0,100,46.2,16,2019,29,13,100,16,30,46.0,11
1891,Garrett Smithley,24,6,35,22,-49,66,115,10,15.2,1,19,19.0,0,0.0,100,55.5,16,2019,35,15,100,20,28,48.45,10
1892,Tyler Reddick,33,1,33,14,10,136,126,89,65.4,5,63,63.6,6,6.1,99,81.1,16,2019,1,17,99,-16,26,13.75,22
1893,Riley Herbst,20,2,29,13,-12,134,146,106,79.1,0,67,68.4,0,0.0,98,71.7,16,2019,11,19,98,-8,24,16.0,21
1894,Timmy Hill,10,3,22,13,0,170,170,138,81.2,1,69,71.1,0,0.0,97,73.8,16,2019,18,21,97,-3,21,18.45,19
1895,John Hunter Nemechek,26,9,33,19,26,200,174,72,36.0,6,27,29.0,0,0.0,93,68.5,16,2019,21,23,93,-2,19,19.7,18
1896,Ryan Sieg,8,1,32,12,18,159,141,125,78.6,0,77,86.5,0,0.0,89,87.2,16,2019,14,25,89,-11,17,6.0,25
1897,Cole Custer,9,4,32,16,11,156,145,74,47.4,0,48,55.8,0,0.0,86,75.5,16,2019,15,27,86,-12,15,3.0,27
1898,Josh Williams,12,6,36,20,6,124,118,71,57.3,2,43,50.0,0,0.0,86,65.3,16,2019,26,29,86,-3,13,10.9,23
1899,Brandon Jones,35,14,37,31,0,59,59,7,11.9,4,1,1.3,0,0.0,76,58.4,16,2019,17,31,76,-14,10,-2.2,30
1900,David Starr,18,14,34,25,5,89,84,0,0.0,1,2,2.8,0,0.0,72,54.8,16,2019,34,33,72,1,8,9.45,24
1901,Sheldon Creed,32,6,35,29,-3,64,67,53,82.8,1,22,31.0,0,0.0,71,66.1,16,2019,9,35,71,-26,6,-19.55,34
1902,Joe Nemechek,37,8,38,35,-8,2,10,0,0.0,0,1,2.6,0,0.0,39,23.7,16,2019,38,37,39,1,4,5.0,26
1903,Justin Haley,7,1,27,7,25,153,128,128,83.7,1,89,89.0,4,4.0,100,98.6,16,2019,7,2,100,5,42,48.45,10
1904,Christopher Bell,4,2,29,8,16,154,138,120,77.9,0,84,84.0,0,0.0,100,94.7,16,2019,8,4,100,4,40,44.0,12
1905,Stephen Leicht,21,6,33,20,-26,94,120,70,74.5,0,31,31.0,0,0.0,100,71.3,16,2019,25,6,100,19,38,57.0,4
1906,Jeff Green,25,3,30,21,-3,68,71,24,35.3,4,17,17.0,0,0.0,100,73.5,16,2019,20,8,100,12,36,49.8,9
1907,Jeremy Clements,19,6,37,22,-28,49,77,14,28.6,0,18,18.0,0,0.0,100,56.8,16,2019,37,10,100,27,34,61.0,3
1908,Vinnie Miller,28,7,35,26,-3,19,22,7,36.8,0,16,16.0,0,0.0,100,48.8,16,2019,27,12,100,15,31,46.0,11
1909,"Ray Black, Jr.",34,12,38,31,3,39,36,1,2.6,2,6,6.0,0,0.0,100,43.9,16,2019,36,14,100,22,29,51.9,6
1910,Noah Gragson,17,1,31,11,35,156,121,120,76.9,2,75,75.8,1,1.0,99,91.2,16,2019,16,16,99,0,27,28.15,15
1911,Justin Allgaier,30,1,33,9,31,155,124,110,71.0,6,81,81.8,6,6.1,99,85.7,16,2019,12,18,99,-6,25,23.2,17
1912,Chris Cockrum,16,4,33,23,-1,76,77,10,13.2,6,11,11.3,0,0.0,97,56.0,16,2019,22,20,97,2,23,27.7,16
1913,Shane Lee,6,5,32,17,4,151,147,54,35.8,4,38,39.2,0,0.0,97,61.9,16,2019,32,22,97,10,20,31.8,14
1914,"Joe Graf, Jr.",15,5,36,22,-25,109,134,59,54.1,0,29,31.5,0,0.0,92,72.3,16,2019,6,24,92,-18,18,0.0,29
1915,Michael Annett,5,1,26,9,-3,116,119,108,93.1,1,79,91.9,1,1.2,86,98.9,16,2019,3,26,86,-23,16,-6.3,32
1916,Chad Finchum,14,9,31,20,-1,138,139,35,25.4,2,26,30.2,0,0.0,86,72.3,16,2019,31,28,86,3,14,17.9,20
1917,Caesar Bacarella,23,12,37,27,0,60,60,23,38.3,1,7,8.1,0,0.0,86,57.9,16,2019,13,30,86,-17,12,-4.55,31
1918,"Scott Lagasse, Jr.",22,13,32,26,-16,62,78,4,6.5,2,4,5.5,0,0.0,73,56.0,16,2019,23,32,73,-9,9,0.9,28
1919,B.J. McLeod,29,13,34,29,-24,21,45,3,14.3,0,1,1.4,0,0.0,72,43.2,16,2019,30,34,72,-4,7,3.0,27
1920,Chase Briscoe,36,2,36,24,-5,81,86,66,81.5,0,36,81.8,0,0.0,44,56.3,16,2019,10,36,44,-26,5,-21.0,35
1921,Landon Cassill,38,18,36,36,-4,24,28,0,0.0,0,0,0.0,0,0.0,12,26.7,16,2019,24,38,12,-14,3,-11.0,33
1922,Cole Custer,3,1,7,3,1,24,23,21,87.5,51,200,100.0,88,44.0,200,140.1,17,2019,5,1,200,4,45,93.95,1
1923,Tyler Reddick,7,1,9,5,2,29,27,27,93.1,28,200,100.0,0,0.0,200,116.5,17,2019,8,3,200,5,41,58.6,3
1924,Chase Briscoe,2,1,17,7,1,30,29,25,83.3,3,197,98.5,14,7.0,200,100.4,17,2019,9,5,200,4,39,47.85,4
1925,Justin Allgaier,4,1,15,6,1,29,28,29,100.0,10,200,100.5,1,0.5,199,110.4,17,2019,4,7,199,-3,37,38.75,9
1926,Ryan Sieg,12,6,17,11,-5,33,38,29,87.9,0,191,96.0,0,0.0,199,85.0,17,2019,13,9,199,4,35,39.0,8
1927,Riley Herbst,8,6,14,9,-7,24,31,22,91.7,0,200,100.5,0,0.0,199,92.7,17,2019,7,11,199,-4,32,28.0,16
1928,Jeremy Clements,13,10,18,13,2,28,26,19,67.9,0,174,87.9,0,0.0,198,78.2,17,2019,18,13,198,5,30,35.0,11
1929,Gray Gaulding,14,5,18,14,-2,28,30,20,71.4,0,165,83.3,0,0.0,198,75.3,17,2019,16,15,198,1,28,29.0,15
1930,Brandon Brown,16,14,20,17,2,22,20,7,31.8,0,34,17.3,0,0.0,197,70.5,17,2019,17,17,197,0,26,26.0,18
1931,Garrett Smithley,15,13,35,19,1,30,29,4,13.3,0,7,3.6,0,0.0,196,64.7,17,2019,35,19,196,16,24,40.0,6
1932,David Starr,23,21,31,24,-2,17,19,0,0.0,0,0,0.0,0,0.0,195,54.8,17,2019,31,21,195,10,21,31.0,13
1933,Matt Mills,24,21,36,25,4,22,18,0,0.0,0,0,0.0,0,0.0,194,49.0,17,2019,22,23,194,-1,19,18.0,23
1934,Vinnie Miller,26,24,36,28,0,16,16,0,0.0,0,0,0.0,0,0.0,190,42.3,17,2019,36,25,190,11,17,28.0,16
1935,Mike Harmon,28,26,37,29,5,14,9,0,0.0,0,0,0.0,0,0.0,178,37.0,17,2019,37,27,178,10,15,25.0,20
1936,"Ronnie Bassett, Jr.",30,19,30,26,-4,13,17,0,0.0,0,0,0.0,0,0.0,114,55.7,17,2019,19,29,114,-10,13,3.0,29
1937,John Jackson,31,28,38,31,2,10,8,0,0.0,0,0,0.0,0,0.0,82,29.7,17,2019,38,31,82,7,10,17.0,25
1938,Camden Murphy,33,28,37,32,8,13,5,0,0.0,1,0,0.0,0,0.0,68,34.1,17,2019,34,33,68,1,8,9.45,27
1939,"Ray Black, Jr.",35,15,27,31,-19,2,21,1,50.0,0,2,5.1,0,0.0,39,47.3,17,2019,15,35,39,-20,6,-14.0,35
1940,Timmy Hill,37,17,20,35,-16,6,22,0,0.0,0,0,0.0,0,0.0,18,36.5,17,2019,20,37,18,-17,4,-13.0,34
1941,Christopher Bell,5,1,14,2,13,33,20,28,84.8,55,200,100.0,72,36.0,200,137.2,17,2019,2,2,200,0,42,84.75,2
1942,Michael Annett,6,2,16,6,7,31,24,29,93.5,2,199,99.5,0,0.0,200,105.2,17,2019,10,4,200,6,40,46.9,5
1943,Noah Gragson,9,1,14,5,-1,26,27,23,88.5,2,200,100.5,8,4.0,199,106.1,17,2019,3,6,199,-3,38,37.9,10
1944,Ryan Truex,10,5,19,9,2,34,32,28,82.4,0,197,99.0,0,0.0,199,89.5,17,2019,12,8,199,4,36,40.0,6
1945,Justin Haley,17,1,19,12,12,41,29,30,73.2,1,156,78.4,4,2.0,199,82.9,17,2019,14,10,199,4,34,39.45,7
1946,John Hunter Nemechek,11,8,18,12,-3,40,43,35,87.5,0,195,98.5,0,0.0,198,85.0,17,2019,11,12,198,-1,31,30.0,14
1947,Austin Cindric,18,1,30,12,18,42,24,16,38.1,8,149,75.3,1,0.5,198,87.1,17,2019,1,14,198,-13,29,19.85,22
1948,Shane Lee,20,9,28,17,0,33,33,8,24.2,0,23,11.6,0,0.0,198,70.3,17,2019,28,16,198,12,27,39.0,8
1949,Josh Williams,19,8,28,19,10,36,26,7,19.4,0,5,2.5,0,0.0,197,65.8,17,2019,26,18,197,8,25,33.0,12
1950,B.J. McLeod,22,17,29,22,5,26,21,0,0.0,0,0,0.0,0,0.0,196,58.5,17,2019,24,20,196,4,23,27.0,17
1951,Joey Gase,21,20,27,23,2,22,20,0,0.0,1,0,0.0,0,0.0,195,55.3,17,2019,27,22,195,5,20,25.45,19
1952,Stephen Leicht,27,21,37,26,6,21,15,0,0.0,2,0,0.0,0,0.0,192,48.6,17,2019,23,24,192,-1,18,17.9,24
1953,Landon Cassill,29,25,36,30,-5,9,14,0,0.0,0,0,0.0,0,0.0,185,43.5,17,2019,30,26,185,4,16,20.0,21
1954,Chad Finchum,25,14,29,24,7,31,24,2,6.5,0,1,0.6,0,0.0,154,55.5,17,2019,29,28,154,1,14,15.0,26
1955,Brandon Jones,1,1,21,17,-23,24,47,22,91.7,12,105,99.1,12,11.3,106,91.2,17,2019,6,30,106,-24,12,-3.6,32
1956,Josh Bilicki,32,16,33,30,-4,11,15,0,0.0,0,0,0.0,0,0.0,71,40.0,17,2019,25,32,71,-7,9,2.0,30
1957,Morgan Shepherd,34,29,37,34,1,10,9,0,0.0,0,0,0.0,0,0.0,55,31.7,17,2019,33,34,55,-1,7,6.0,28
1958,Jeff Green,36,21,36,36,-1,8,9,0,0.0,0,0,0.0,0,0.0,25,28.3,17,2019,21,36,25,-15,5,-10.0,33
1959,"Jairo Avila, Jr.",38,32,34,38,-6,0,6,0,0.0,0,0,0.0,0,0.0,3,23.2,17,2019,32,38,3,-6,3,-3.0,31
1960,Christopher Bell,1,1,9,1,6,16,10,16,100.0,99,200,100.0,186,93.0,200,150.0,18,2019,2,1,200,1,45,137.05,1
1961,Justin Allgaier,2,2,21,4,7,26,19,25,96.2,10,199,99.5,0,0.0,200,116.9,18,2019,8,3,200,5,41,50.5,3
1962,Paul Menard,12,3,13,7,3,36,33,35,97.2,7,200,100.0,0,0.0,200,105.9,18,2019,4,5,200,-1,39,41.15,6
1963,Ryan Truex,5,4,22,8,5,38,33,33,86.8,1,199,99.5,0,0.0,200,100.3,18,2019,9,7,200,2,37,39.45,7
1964,Brandon Jones,11,1,23,10,4,49,45,47,95.9,2,197,98.5,13,6.5,200,94.9,18,2019,6,9,200,-3,35,36.15,10
1965,Michael Annett,13,7,17,12,5,50,45,46,92.0,0,197,98.5,0,0.0,200,84.8,18,2019,16,11,200,5,32,37.0,8
1966,Justin Haley,14,3,26,12,-2,40,42,36,90.0,0,190,95.0,0,0.0,200,81.7,18,2019,13,13,200,0,30,30.0,13
1967,Jeremy Clements,17,14,25,16,-4,27,31,11,40.7,0,60,30.0,0,0.0,200,76.2,18,2019,14,15,200,-1,28,27.0,15
1968,Gray Gaulding,16,9,20,17,-2,23,25,3,13.0,0,17,8.5,0,0.0,199,69.0,18,2019,20,17,199,3,26,29.0,14
1969,Josh Williams,21,7,27,21,-15,26,41,0,0.0,0,4,2.0,0,0.0,199,62.2,18,2019,27,19,199,8,24,32.0,12
1970,B.J. McLeod,23,20,36,25,0,27,27,0,0.0,2,0,0.0,0,0.0,198,50.2,18,2019,36,21,198,15,21,36.9,9
1971,Stephen Leicht,27,18,30,24,-10,33,43,0,0.0,0,0,0.0,0,0.0,197,55.0,18,2019,18,23,197,-5,19,14.0,24
1972,Tommy Joe Martins,22,19,30,26,-7,23,30,0,0.0,0,0,0.0,0,0.0,197,49.7,18,2019,26,25,197,1,17,18.0,20
1973,Vinnie Miller,29,27,36,30,6,11,5,0,0.0,1,0,0.0,0,0.0,195,41.1,18,2019,28,27,195,1,15,16.45,22
1974,Harrison Burton,8,3,29,13,13,64,51,52,81.2,2,142,84.0,0,0.0,169,80.1,18,2019,7,29,169,-22,13,-8.1,28
1975,Joey Gase,33,28,37,33,-2,19,21,0,0.0,0,0,0.0,0,0.0,159,36.7,18,2019,34,31,159,3,10,13.0,25
1976,Shane Lee,20,10,34,26,-4,28,32,0,0.0,0,7,6.2,0,0.0,112,55.2,18,2019,29,33,112,-4,8,4.0,27
1977,Bayley Currey,35,29,37,35,-9,4,13,0,0.0,0,0,0.0,0,0.0,51,27.5,18,2019,33,35,51,-2,6,4.0,27
1978,Landon Cassill,37,24,38,37,1,4,3,0,0.0,0,0,0.0,0,0.0,22,25.7,18,2019,24,37,22,-13,4,-9.0,29
1979,Cole Custer,4,1,20,3,9,31,22,30,96.8,39,199,99.5,0,0.0,200,123.2,18,2019,1,2,200,-1,42,58.55,2
1980,Tyler Reddick,6,1,13,4,7,42,35,39,92.9,4,200,100.0,0,0.0,200,111.9,18,2019,11,4,200,7,40,48.8,4
1981,Chase Briscoe,3,2,15,6,-3,36,39,35,97.2,0,200,100.0,0,0.0,200,105.0,18,2019,5,6,200,-1,38,37.0,8
1982,Ryan Sieg,10,1,24,10,8,53,45,50,94.3,1,199,99.5,1,0.5,200,93.3,18,2019,15,8,200,7,36,43.7,5
1983,Noah Gragson,9,3,27,12,-16,34,50,26,76.5,0,186,93.0,0,0.0,200,84.8,18,2019,10,10,200,0,34,34.0,11
1984,Austin Cindric,7,3,32,10,12,61,49,36,59.0,3,177,88.5,0,0.0,200,88.8,18,2019,3,12,200,-9,31,23.35,17
1985,Kaz Grala,15,8,25,13,6,59,53,49,83.1,0,181,90.5,0,0.0,200,78.7,18,2019,12,14,200,-2,29,27.0,15
1986,Brandon Brown,18,5,22,17,-4,27,31,7,25.9,0,21,10.5,0,0.0,200,72.5,18,2019,21,16,200,5,27,32.0,12
1987,"Ray Black, Jr.",19,6,29,19,8,35,27,1,2.9,0,3,1.5,0,0.0,199,66.3,18,2019,25,18,199,7,25,32.0,12
1988,Matt Mills,28,20,31,25,4,21,17,0,0.0,0,0,0.0,0,0.0,198,48.3,18,2019,31,20,198,11,23,34.0,11
1989,Alex Labbe,25,16,26,22,3,23,20,0,0.0,0,0,0.0,0,0.0,197,62.2,18,2019,19,22,197,-3,20,17.0,21
1990,Garrett Smithley,26,22,32,26,4,23,19,0,0.0,1,0,0.0,0,0.0,197,46.4,18,2019,30,24,197,6,18,24.45,16
1991,David Starr,24,20,32,24,1,23,22,0,0.0,0,0,0.0,0,0.0,196,51.5,18,2019,32,26,196,6,16,22.0,19
1992,C.J. McLaughlin,30,28,38,31,2,8,6,0,0.0,0,0,0.0,0,0.0,192,35.3,18,2019,37,28,192,9,14,23.0,18
1993,Chad Finchum,32,5,33,28,-22,9,31,1,11.1,0,9,5.4,0,0.0,167,48.0,18,2019,22,30,167,-8,12,4.0,27
1994,Tyler Matthews,34,31,38,33,-2,3,5,0,0.0,0,0,0.0,0,0.0,154,33.8,18,2019,38,32,154,6,9,15.0,23
1995,Timmy Hill,31,21,35,30,-6,19,25,0,0.0,0,0,0.0,0,0.0,92,36.8,18,2019,35,34,92,1,7,8.0,26
1996,John Hunter Nemechek,36,15,17,33,-3,3,6,3,100.0,0,13,41.9,0,0.0,31,44.3,18,2019,17,36,31,-19,5,-14.0,31
