,finish_pos,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_23XI Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Joe Gibbs,owner_Matt Kaulig,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Roger Penske,owner_Stewart-Haas Racing,owner_Trackhouse Racing,owner_Wood Brothers,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
2110,14.0,2.0,10.0,4.0,32.0,14.0,2.0,72.0,64.0,31.0,0.0,96.0,0.0,81.5,33.0,0.0,12.8,3.6,30.4,14.8,1.8,80.0,78.2,31.2,0.2,87.6,2.0,79.64,27.389999999999997,33.15,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2111,24.0,3.0,18.0,5.0,35.0,23.0,-3.0,60.0,63.0,19.0,2.0,46.0,0.0,66.0,22.35,0.0,22.0,9.4,32.2,23.0,6.0,72.4,66.4,25.0,2.0,49.6,0.0,64.61999999999999,20.9,-2.55,33.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2112,15.0,4.0,15.5,6.5,33.0,15.0,-12.5,73.0,88.0,27.5,0.5,90.0,0.0,83.15,36.225,0.0,16.25,5.5,31.0,15.25,-7.0,68.75,75.75,25.5,1.75,85.5,3.0,84.7,42.0375,17.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2113,6.0,5.0,15.0,2.0,32.0,12.0,-13.0,88.0,76.0,29.0,0.0,98.0,0.0,94.7,44.8,0.0,15.2,2.2,29.4,12.0,-4.2,84.2,88.4,38.2,6.0,104.4,13.0,97.08,42.55,44.2,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2114,7.0,6.0,13.0,2.0,24.0,12.0,-6.0,65.0,78.0,41.0,0.0,111.0,0.0,85.0,29.0,0.0,14.2,4.0,25.8,12.0,-1.6,71.4,73.0,35.6,0.2,103.2,0.0,86.24,31.089999999999996,36.0,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2115,12.0,7.0,11.0,4.0,27.0,15.0,5.0,92.0,83.0,21.0,1.0,76.0,0.0,77.0,34.0,0.0,11.6,3.4,27.4,15.8,7.2,87.8,80.6,29.0,2.0,77.4,3.2,80.5,30.1,27.35,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2116,11.0,9.0,10.5,7.0,32.0,16.5,-4.0,82.5,87.5,36.0,2.0,82.0,0.0,77.9,34.9,0.0,13.75,6.0,29.25,14.25,0.5,86.5,86.0,37.0,3.0,99.5,2.5,81.5,29.974999999999998,30.9,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2117,27.0,10.0,6.0,2.0,31.0,13.0,19.0,62.0,47.0,42.0,1.0,102.0,0.0,84.6,46.7,0.0,11.6,3.2,29.4,15.6,19.8,83.0,63.2,43.2,2.2,105.6,0.0,85.8,31.99,-1.1,32.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2118,10.0,11.0,15.0,2.0,28.0,12.0,4.0,69.0,77.0,16.0,1.0,89.0,0.0,89.3,32.8,0.0,13.0,2.4,28.4,12.6,2.6,76.8,74.2,35.4,4.2,104.6,7.0,88.4,29.439999999999998,35.45,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2119,21.0,12.0,19.0,8.0,30.0,17.0,-13.0,74.0,78.0,20.0,1.0,58.0,0.0,61.9,25.45,0.0,21.4,6.0,29.8,19.2,-11.2,72.8,84.0,21.0,1.0,46.0,0.0,64.5,28.65,12.0,26.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2120,5.0,13.0,19.0,1.0,27.0,11.0,-12.0,76.0,86.0,16.0,4.0,90.0,11.0,86.6,30.0,0.0,18.2,1.6,30.0,12.8,-15.2,76.8,92.0,35.6,4.6,100.4,8.6,84.16000000000001,21.22,47.9,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2121,9.0,14.0,6.0,2.0,27.0,8.0,2.0,68.0,61.0,50.0,4.0,155.0,0.0,103.5,46.95,0.0,8.8,2.0,24.8,10.0,5.4,89.2,83.8,50.6,6.4,134.8,7.0,97.84,39.830000000000005,40.45,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2122,2.0,15.0,3.0,1.0,31.0,7.0,2.0,55.0,60.0,37.0,20.0,148.0,10.0,120.0,54.95,0.0,3.6,1.0,26.2,6.6,2.6,73.8,71.2,47.4,16.8,144.6,17.6,118.08,50.36,63.25,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2123,4.0,16.0,7.0,2.0,26.0,8.0,13.0,57.0,54.0,43.0,7.0,157.0,0.0,105.7,41.15,0.0,9.2,1.6,24.2,11.2,8.8,81.8,73.0,50.4,5.4,136.0,1.2,101.36,33.93,58.85,4.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2124,38.0,17.0,13.0,1.0,36.0,12.0,-1.0,74.0,77.0,24.0,8.0,84.0,21.0,88.0,24.15,0.0,11.0,2.2,33.2,11.4,-0.2,65.8,66.0,36.2,14.4,110.4,20.4,93.4,28.580000000000002,-13.85,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2125,3.0,18.0,26.0,1.0,37.0,10.0,-2.0,65.0,67.0,35.0,2.0,116.0,3.0,94.9,47.4,0.0,24.4,2.0,34.0,16.6,-2.6,73.2,75.8,38.6,2.0,99.6,4.4,87.25999999999999,33.60000000000001,57.8,5.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2126,39.0,19.0,5.0,1.0,22.0,9.0,16.0,81.0,58.0,40.0,11.0,149.0,0.0,104.7,45.9,0.0,6.0,2.0,24.6,9.4,14.6,87.8,73.2,53.6,10.2,139.6,3.8,103.94000000000001,46.74,-16.2,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2127,1.0,20.0,4.0,1.0,21.0,6.0,1.0,56.0,55.0,39.0,17.0,153.0,17.0,123.2,70.4,0.0,4.6,1.6,24.4,6.4,-0.2,69.4,69.6,49.4,19.4,151.0,37.6,124.24000000000001,67.33,100.45,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2128,36.0,21.0,8.0,4.0,25.0,16.0,-4.0,60.0,61.0,28.0,0.0,74.0,0.0,83.8,6.0,0.0,12.0,3.4,24.2,12.2,-2.6,63.0,65.6,28.8,13.4,107.0,22.0,91.18,29.330000000000002,-8.2,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2129,16.0,25.0,27.0,6.0,36.0,25.0,8.0,79.0,65.0,5.0,0.0,11.0,0.0,50.7,2.0,0.0,25.8,9.6,34.4,26.6,10.4,67.6,57.2,5.4,0.2,11.8,0.0,47.239999999999995,10.49,36.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2130,13.0,28.0,24.5,5.5,31.0,21.0,0.0,70.5,74.0,10.5,0.0,26.5,0.0,57.2,6.225,0.0,22.75,6.25,30.25,20.75,-1.0,62.75,63.75,14.5,0.25,35.75,3.25,62.775000000000006,7.175,45.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2131,8.0,31.0,18.0,4.0,30.0,17.0,-8.0,76.0,88.0,24.0,0.0,66.0,0.0,65.5,19.45,0.0,16.4,4.2,28.6,15.6,-7.2,88.0,95.2,25.2,0.8,69.0,1.0,70.16,16.21,60.8,3.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2132,19.0,32.0,13.0,5.0,32.0,19.0,-5.0,74.0,92.0,23.0,0.0,44.0,0.0,69.0,15.85,0.0,19.4,7.8,33.6,20.6,-4.6,70.6,75.2,23.0,1.0,58.6,1.2,62.8,11.75,37.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2133,25.0,34.0,14.0,5.0,30.0,17.0,1.0,83.0,72.0,28.0,0.0,78.0,0.0,66.7,25.0,0.0,13.8,6.2,29.6,17.0,3.4,80.8,77.4,20.4,0.2,59.6,0.0,69.96000000000001,25.689999999999998,26.45,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2134,17.0,1.0,4.0,2.0,24.0,8.0,2.0,41.0,40.0,17.0,2.0,67.0,0.0,100.0,55.9,1.0,5.666666666666667,2.3333333333333335,25.0,7.333333333333333,-1.6666666666666667,42.333333333333336,44.0,14.333333333333334,5.0,78.66666666666667,11.333333333333334,108.83333333333333,53.083333333333336,10.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2135,2.0,2.0,25.0,2.0,26.0,10.0,19.0,64.0,26.0,16.0,2.0,63.0,0.0,105.5,41.9,1.0,19.666666666666668,4.333333333333333,28.333333333333332,13.333333333333334,20.666666666666668,61.333333333333336,40.666666666666664,16.333333333333332,3.0,51.333333333333336,1.3333333333333333,94.73333333333333,40.68333333333334,48.25,5.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2136,3.0,3.0,2.0,1.0,24.0,3.0,7.0,18.0,29.0,12.0,21.0,89.0,1.0,125.9,55.5,1.0,2.6666666666666665,1.0,25.333333333333332,5.0,1.3333333333333333,31.0,29.666666666666668,15.666666666666666,16.333333333333332,88.0,20.333333333333332,125.0,57.099999999999994,50.7,4.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2137,37.0,4.0,10.0,3.0,36.0,15.0,-15.0,18.0,39.0,9.0,5.0,56.0,0.0,91.6,26.25,1.0,9.333333333333334,2.6666666666666665,30.666666666666668,13.666666666666666,3.3333333333333335,41.333333333333336,38.0,14.666666666666666,4.666666666666667,62.0,1.0,92.16666666666667,20.683333333333334,-27.4,34.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,9.0,5.0,22.0,3.0,34.0,15.0,-11.0,75.0,77.0,7.0,2.0,51.0,0.0,82.3,17.0,1.0,21.666666666666668,5.333333333333333,33.333333333333336,16.666666666666668,-3.3333333333333335,77.33333333333333,80.66666666666667,11.0,4.0,41.333333333333336,1.3333333333333333,75.83333333333333,16.466666666666665,32.15,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2139,24.0,6.0,10.0,5.0,29.0,12.0,7.0,63.0,56.0,17.0,0.0,85.0,0.0,88.0,31.0,1.0,13.666666666666666,5.0,31.0,13.666666666666666,3.6666666666666665,58.333333333333336,54.666666666666664,20.0,0.6666666666666666,73.66666666666667,0.0,83.03333333333335,33.63333333333333,0.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2140,1.0,7.0,1.0,1.0,13.0,7.0,3.0,11.0,59.0,7.0,30.0,90.0,35.0,139.2,79.85,1.0,1.6666666666666667,1.0,19.0,7.666666666666667,-0.3333333333333333,42.0,42.333333333333336,19.333333333333332,22.0,81.33333333333333,39.333333333333336,127.96666666666665,46.06666666666666,67.6,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2141,14.0,8.0,13.0,9.0,33.0,14.0,-4.0,55.0,57.0,14.0,0.0,74.0,0.0,79.8,31.0,1.0,13.333333333333334,7.666666666666667,29.666666666666668,15.333333333333334,9.333333333333334,67.66666666666667,58.333333333333336,13.333333333333334,0.6666666666666666,63.333333333333336,0.0,79.83333333333333,30.3,23.45,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2142,15.0,9.0,12.0,6.0,34.0,12.0,4.0,56.0,72.0,19.0,1.0,70.0,0.0,91.3,52.0,1.0,10.666666666666666,5.333333333333333,31.333333333333332,12.0,0.0,63.666666666666664,63.666666666666664,21.0,1.0,69.66666666666667,0.0,94.0,49.116666666666674,22.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2143,4.0,11.0,13.0,4.0,33.0,12.0,-1.0,52.0,51.0,23.0,0.0,71.0,0.0,80.5,30.0,1.0,13.333333333333334,3.6666666666666665,31.0,12.666666666666666,0.0,59.0,59.0,17.333333333333332,0.0,64.66666666666667,0.0,86.16666666666667,24.333333333333332,47.45,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2144,6.0,12.0,16.0,3.0,35.0,15.0,-20.0,52.0,58.0,20.0,3.0,66.0,0.0,81.3,37.7,1.0,14.0,3.0,34.0,12.666666666666666,-5.666666666666667,58.0,63.666666666666664,19.666666666666668,3.0,72.0,0.6666666666666666,87.7,32.18333333333334,44.9,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2145,8.0,13.0,21.0,1.0,29.0,11.0,15.0,56.0,39.0,18.0,8.0,63.0,21.0,87.7,15.85,1.0,19.333333333333332,1.3333333333333333,30.333333333333332,11.666666666666666,14.666666666666666,56.666666666666664,42.0,18.0,7.333333333333333,67.0,14.666666666666666,92.26666666666667,20.96666666666667,41.45,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2146,19.0,14.0,15.0,7.0,31.0,19.0,2.0,40.0,54.0,14.0,0.0,26.0,0.0,55.8,17.0,1.0,15.0,7.666666666666667,32.0,18.333333333333332,-3.0,52.666666666666664,55.666666666666664,10.333333333333334,0.0,35.333333333333336,0.0,67.16666666666667,23.0,19.0,22.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,13.0,17.0,5.0,2.0,30.0,8.0,-21.0,71.0,61.0,16.0,1.0,84.0,0.0,99.2,36.0,1.0,11.333333333333334,2.6666666666666665,30.666666666666668,11.333333333333334,-11.666666666666666,60.666666666666664,72.33333333333333,18.0,1.3333333333333333,69.33333333333333,1.0,91.13333333333333,37.516666666666666,34.45,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2148,25.0,19.0,30.0,9.0,36.0,26.0,25.0,85.0,51.0,6.0,0.0,6.0,0.0,46.8,19.9,1.0,26.666666666666668,8.333333333333334,34.666666666666664,26.333333333333332,14.666666666666666,78.66666666666667,64.0,7.0,0.6666666666666666,9.333333333333334,0.0,46.76666666666667,18.633333333333333,11.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2149,11.0,20.0,8.0,7.0,32.0,14.0,-3.0,33.0,25.0,15.0,1.0,61.0,0.0,89.2,50.45,1.0,18.333333333333332,6.0,27.666666666666668,19.0,0.3333333333333333,38.333333333333336,38.0,12.333333333333334,0.6666666666666666,51.0,0.0,79.56666666666666,28.96666666666667,41.0,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2150,5.0,21.0,16.0,4.0,34.0,15.0,-6.0,42.0,62.0,11.0,0.0,52.0,0.0,72.2,21.0,1.0,15.333333333333334,4.0,32.0,15.666666666666666,-5.333333333333333,67.0,72.33333333333333,14.333333333333334,0.0,50.666666666666664,0.0,74.33333333333333,24.333333333333332,55.0,2.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,23.0,22.0,27.0,7.0,35.0,23.0,0.0,74.0,67.0,6.0,0.0,13.0,0.0,52.8,4.0,1.0,24.0,7.333333333333333,33.666666666666664,23.666666666666668,1.0,71.0,70.0,8.0,0.0,11.333333333333334,0.0,52.1,5.333333333333333,18.0,23.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2152,31.0,24.0,8.0,5.0,35.0,12.0,0.0,59.0,59.0,15.0,1.0,85.0,0.0,96.1,48.35,1.0,7.0,4.0,31.666666666666668,10.333333333333334,3.6666666666666665,72.66666666666667,69.0,20.333333333333332,1.6666666666666667,80.33333333333333,0.0,98.43333333333332,46.416666666666664,3.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2153,16.0,25.0,19.0,8.0,32.0,18.0,-15.0,58.0,58.0,4.0,0.0,20.0,0.0,70.0,25.0,1.0,19.666666666666668,6.333333333333333,32.333333333333336,18.0,-10.333333333333334,60.333333333333336,70.66666666666667,7.0,0.0,31.0,0.0,69.56666666666666,24.0,36.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2154,12.0,27.0,11.0,4.0,32.0,13.0,0.0,52.0,60.0,14.0,0.0,63.0,0.0,80.2,32.0,1.0,13.333333333333334,4.333333333333333,32.333333333333336,15.333333333333334,-1.6666666666666667,68.66666666666667,70.33333333333333,15.333333333333334,0.0,56.0,0.0,80.06666666666666,33.666666666666664,46.9,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2155,5.0,1.0,20.0,1.0,29.5,9.0,13.5,84.5,71.0,57.5,31.5,266.5,51.0,110.25,56.925,0.0,20.0,1.0,29.5,9.0,13.5,84.5,71.0,57.5,31.5,266.5,51.0,110.25,56.925,60.2,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2156,1.0,2.0,16.5,1.5,24.5,13.0,14.0,34.0,20.0,25.0,28.0,183.0,46.0,95.45,48.1,0.0,16.5,1.5,24.5,13.0,14.0,34.0,20.0,25.0,28.0,183.0,46.0,95.45,48.1,102.2,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2157,2.0,3.0,8.0,1.0,32.5,10.0,28.5,73.0,44.5,45.5,12.0,250.0,5.5,96.9,25.775000000000002,0.0,8.0,1.0,32.5,10.0,28.5,73.0,44.5,45.5,12.0,250.0,5.5,96.9,25.775000000000002,79.85,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2158,6.0,4.0,7.0,2.5,25.0,11.0,3.5,81.0,77.5,66.5,0.0,263.0,0.0,89.1,32.5,0.0,7.0,2.5,25.0,11.0,3.5,81.0,77.5,66.5,0.0,263.0,0.0,89.1,32.5,39.6,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2159,8.0,5.0,7.0,1.5,30.5,6.0,41.5,70.5,29.0,48.0,20.5,291.5,30.0,118.85,67.725,0.0,7.0,1.5,30.5,6.0,41.5,70.5,29.0,48.0,20.5,291.5,30.0,118.85,67.725,33.9,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2160,7.0,6.0,13.0,3.0,30.5,13.5,8.0,85.0,77.0,51.5,4.0,207.0,0.0,81.0,41.3,0.0,13.0,3.0,30.5,13.5,8.0,85.0,77.0,51.5,4.0,207.0,0.0,81.0,41.3,37.35,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2161,9.0,7.0,1.0,1.0,31.0,4.0,17.0,46.5,29.5,42.0,42.0,295.0,133.0,131.55,93.65,0.0,1.0,1.0,31.0,4.0,17.0,46.5,29.5,42.0,42.0,295.0,133.0,131.55,93.65,38.85,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2162,28.0,8.0,9.5,2.5,24.0,11.5,5.5,75.0,69.5,54.5,2.5,256.5,0.0,88.2,40.125,0.0,9.5,2.5,24.0,11.5,5.5,75.0,69.5,54.5,2.5,256.5,0.0,88.2,40.125,-3.05,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2163,40.0,9.0,16.0,5.0,26.0,14.0,-10.0,75.0,85.0,43.5,0.0,211.0,0.0,77.45,29.0,0.0,16.0,5.0,26.0,14.0,-10.0,75.0,85.0,43.5,0.0,211.0,0.0,77.45,29.0,-30.0,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2164,4.0,10.0,3.5,1.0,21.5,6.5,14.5,67.5,53.0,50.0,41.0,280.0,36.5,120.6,69.075,0.0,3.5,1.0,21.5,6.5,14.5,67.5,53.0,50.0,41.0,280.0,36.5,120.6,69.075,53.65,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2165,21.0,11.0,16.5,5.5,25.5,15.0,-12.5,93.5,106.0,43.5,1.5,136.5,0.0,74.95,22.675,0.0,16.5,5.5,25.5,15.0,-12.5,93.5,106.0,43.5,1.5,136.5,0.0,74.95,22.675,14.6,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2166,16.0,12.0,24.0,6.0,30.5,23.0,-15.0,84.0,99.0,1.5,0.5,10.0,0.5,53.55,24.35,0.0,24.0,6.0,30.5,23.0,-15.0,84.0,99.0,1.5,0.5,10.0,0.5,53.55,24.35,24.35,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2167,12.0,13.0,21.0,5.5,34.0,19.0,-3.0,64.5,67.5,31.0,1.0,144.5,0.0,63.95,4.449999999999999,0.0,21.0,5.5,34.0,19.0,-3.0,64.5,67.5,31.0,1.0,144.5,0.0,63.95,4.449999999999999,32.9,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2168,20.0,14.0,13.0,3.0,23.5,10.0,16.5,83.5,67.0,64.0,1.5,255.0,0.0,93.7,39.175,0.0,13.0,3.0,23.5,10.0,16.5,83.5,67.0,64.0,1.5,255.0,0.0,93.7,39.175,22.6,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2169,13.0,16.0,13.5,2.5,32.5,15.0,-6.0,74.5,80.5,35.0,6.5,177.0,0.0,78.19999999999999,23.424999999999997,0.0,13.5,2.5,32.5,15.0,-6.0,74.5,80.5,35.0,6.5,177.0,0.0,78.19999999999999,23.424999999999997,36.6,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2170,17.0,17.0,5.5,2.5,25.5,8.0,13.5,77.5,64.0,66.5,10.5,298.0,1.0,104.3,37.474999999999994,0.0,5.5,2.5,25.5,8.0,13.5,77.5,64.0,66.5,10.5,298.0,1.0,104.3,37.474999999999994,28.25,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2171,10.0,19.0,22.5,7.5,33.5,21.5,-5.5,86.5,92.0,6.0,0.5,35.0,0.0,62.05,31.725,0.0,22.5,7.5,33.5,21.5,-5.5,86.5,92.0,6.0,0.5,35.0,0.0,62.05,31.725,50.0,7.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2172,14.0,20.0,23.0,2.0,29.5,22.0,-4.5,48.0,52.5,19.5,2.5,112.0,2.5,64.05,-4.75,0.0,23.0,2.0,29.5,22.0,-4.5,48.0,52.5,19.5,2.5,112.0,2.5,64.05,-4.75,37.25,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2173,11.0,21.0,14.5,4.5,25.0,14.0,3.5,91.0,87.5,43.0,2.5,182.5,0.0,82.15,43.125,0.0,14.5,4.5,25.0,14.0,3.5,91.0,87.5,43.0,2.5,182.5,0.0,82.15,43.125,43.35,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2174,3.0,22.0,21.0,2.5,11.0,21.0,10.5,46.0,35.5,40.0,5.0,165.0,0.0,71.4,11.249999999999998,0.0,21.0,2.5,11.0,21.0,10.5,46.0,35.5,40.0,5.0,165.0,0.0,71.4,11.249999999999998,71.1,3.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2175,19.0,23.0,21.0,9.0,26.0,19.0,-5.0,84.0,89.0,19.0,0.0,63.0,0.0,60.8,22.0,0.0,21.0,9.0,26.0,19.0,-5.0,84.0,89.0,19.0,0.0,63.0,0.0,60.8,22.0,28.45,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2176,27.0,24.0,29.5,5.0,33.0,24.5,-25.5,67.5,93.0,4.5,1.5,15.5,0.0,52.8,22.175,0.0,29.5,5.0,33.0,24.5,-25.5,67.5,93.0,4.5,1.5,15.5,0.0,52.8,22.175,12.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2177,23.0,26.0,15.0,9.0,36.0,24.0,-6.0,65.0,71.0,22.0,0.0,99.0,0.0,61.5,-12.0,0.0,15.0,9.0,36.0,24.0,-6.0,65.0,71.0,22.0,0.0,99.0,0.0,61.5,-12.0,22.7,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2178,25.0,27.0,20.5,8.5,34.0,19.5,5.5,99.0,93.5,19.0,0.0,75.0,0.0,64.7,34.0,0.0,20.5,8.5,34.0,19.5,5.5,99.0,93.5,19.0,0.0,75.0,0.0,64.7,34.0,19.0,23.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179,15.0,32.0,24.0,3.5,34.0,24.0,-9.0,58.5,67.5,17.5,9.5,76.5,1.5,56.95,24.15,0.0,24.0,3.5,34.0,24.0,-9.0,58.5,67.5,17.5,9.5,76.5,1.5,56.95,24.15,66.7,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2180,17.0,1.0,10.0,3.0,24.0,11.0,8.0,81.0,68.0,63.0,3.0,239.0,0.0,86.5,26.0,0.0,9.0,2.3333333333333335,25.0,12.333333333333334,6.666666666666667,74.0,67.33333333333333,51.0,2.0,187.0,5.666666666666667,84.96666666666667,33.65,14.1,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
