,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,owner_23XI Racing,owner_Archie St. Hilaire,owner_B.J. McLeod,owner_BK Racing,owner_Barney Visser,owner_Beard Motorsports,owner_Bob Jenkins,owner_Bryan Smith,owner_Carl Long,owner_Gaunt Brothers Racing,owner_Germain Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Jay Robinson,owner_Joe Gibbs,owner_Leavine Family Racing,owner_Matt Kaulig,owner_Premium Motorsports,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Rick Ware Racing,owner_Ricky Benton,owner_Roger Penske,owner_Spire Motorsports,owner_StarCom Racing,owner_Stewart-Haas Racing,owner_Tommy Baldwin,owner_Trackhouse Racing,owner_Wood Brothers,car_make_Chevrolet,car_make_Ford,car_make_Toyota,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
66,35.0,31.0,27.0,38.0,31.0,6.0,23.0,17.0,0.0,0.0,0.0,0.0,34.7,23.0,0.0,31.0,27.0,38.0,31.0,6.0,23.0,17.0,0.0,0.0,0.0,0.0,34.7,23.0,23.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
67,37.0,34.0,28.0,38.0,35.0,-8.0,8.0,16.0,0.0,0.0,0.0,0.0,25.8,1.0,0.0,34.0,28.0,38.0,35.0,-8.0,8.0,16.0,0.0,0.0,0.0,0.0,25.8,1.0,4.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
68,39.0,6.0,3.0,9.0,6.0,7.0,21.0,14.0,21.0,33.0,500.0,0.0,107.0,56.85,0.0,6.0,3.0,9.0,6.0,7.0,21.0,14.0,21.0,33.0,500.0,0.0,107.0,56.85,78.45,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
69,1.0,20.5,11.0,25.5,19.0,-0.5,18.0,18.5,11.5,14.5,250.0,2.0,69.3,29.525,0.0,20.5,11.0,25.5,19.0,-0.5,18.0,18.5,11.5,14.5,250.0,2.0,69.3,29.525,58.85,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70,2.0,24.0,10.5,31.5,24.0,6.5,19.0,12.5,11.0,5.5,97.0,0.0,57.4,25.975,0.0,24.0,10.5,31.5,24.0,6.5,19.0,12.5,11.0,5.5,97.0,0.0,57.4,25.975,42.45,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
71,3.0,12.5,2.0,16.0,8.0,-1.5,38.5,40.0,34.0,5.5,485.0,0.5,99.80000000000001,38.099999999999994,0.0,12.5,2.0,16.0,8.0,-1.5,38.5,40.0,34.0,5.5,485.0,0.5,99.80000000000001,38.099999999999994,66.95,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
72,4.0,4.5,1.0,21.0,9.5,2.5,38.5,36.0,34.0,27.0,414.0,57.5,102.1,59.025000000000006,0.0,4.5,1.0,21.0,9.5,2.5,38.5,36.0,34.0,27.0,414.0,57.5,102.1,59.025000000000006,50.7,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
73,5.0,8.5,4.0,18.5,8.5,1.0,30.0,29.0,27.0,56.5,469.5,100.0,108.4,82.42500000000001,0.0,8.5,4.0,18.5,8.5,1.0,30.0,29.0,27.0,56.5,469.5,100.0,108.4,82.42500000000001,36.35,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
74,6.0,16.0,3.0,29.0,14.0,-6.5,28.0,34.5,17.5,13.0,313.0,0.0,82.19999999999999,21.849999999999998,0.0,16.0,3.0,29.0,14.0,-6.5,28.0,34.5,17.5,13.0,313.0,0.0,82.19999999999999,21.849999999999998,64.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
75,7.0,21.0,7.0,24.5,17.5,-10.0,27.0,37.0,17.5,3.5,169.0,0.0,73.05000000000001,14.075,0.0,21.0,7.0,24.5,17.5,-10.0,27.0,37.0,17.5,3.5,169.0,0.0,73.05000000000001,14.075,24.45,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
76,8.0,21.5,3.5,31.5,21.5,2.5,51.5,49.0,0.0,1.0,2.0,0.0,56.95,26.45,0.0,21.5,3.5,31.5,21.5,2.5,51.5,49.0,0.0,1.0,2.0,0.0,56.95,26.45,19.3,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
77,9.0,17.5,10.5,24.0,18.0,-10.0,47.0,57.0,18.5,2.0,130.0,0.0,66.2,21.4,0.0,17.5,10.5,24.0,18.0,-10.0,47.0,57.0,18.5,2.0,130.0,0.0,66.2,21.4,29.35,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
78,10.0,7.0,4.0,24.0,9.0,20.5,51.5,31.0,43.5,27.0,469.5,0.0,100.05,67.65,0.0,7.0,4.0,24.0,9.0,20.5,51.5,31.0,43.5,27.0,469.5,0.0,100.05,67.65,58.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
79,11.0,11.0,5.0,26.5,11.5,8.0,66.5,58.5,41.5,15.0,376.5,0.0,94.2,50.75,0.0,11.0,5.0,26.5,11.5,8.0,66.5,58.5,41.5,15.0,376.5,0.0,94.2,50.75,21.6,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
80,12.0,20.5,9.0,34.0,23.5,21.5,49.0,27.5,25.0,15.5,181.0,0.0,61.85,18.975,0.0,20.5,9.0,34.0,23.5,21.5,49.0,27.5,25.0,15.5,181.0,0.0,61.85,18.975,25.55,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
81,13.0,18.0,1.0,8.5,2.5,0.5,7.0,6.5,7.0,26.5,308.5,122.5,107.15,52.05,0.0,18.0,1.0,8.5,2.5,0.5,7.0,6.5,7.0,26.5,308.5,122.5,107.15,52.05,11.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
82,14.0,16.5,5.0,26.5,15.5,6.0,52.5,46.5,21.0,3.0,202.5,0.0,74.55,37.85,0.0,16.5,5.0,26.5,15.5,6.0,52.5,46.5,21.0,3.0,202.5,0.0,74.55,37.85,-18.55,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
83,15.0,23.0,14.0,34.0,23.0,-3.0,55.5,58.5,10.0,0.0,41.5,0.0,63.1,31.0,0.0,23.0,14.0,34.0,23.0,-3.0,55.5,58.5,10.0,0.0,41.5,0.0,63.1,31.0,-10.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
84,16.0,7.5,1.0,21.5,8.0,8.0,47.0,39.0,36.0,40.5,434.5,107.5,110.1,92.6,0.0,7.5,1.0,21.5,8.0,8.0,47.0,39.0,36.0,40.5,434.5,107.5,110.1,92.6,61.35,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
85,17.0,6.5,5.0,28.0,9.5,6.0,48.0,42.0,40.5,15.0,457.0,0.0,97.05,49.75,0.0,6.5,5.0,28.0,9.5,6.0,48.0,42.0,40.5,15.0,457.0,0.0,97.05,49.75,49.45,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
86,19.0,30.5,17.5,32.0,25.5,10.0,34.0,24.0,0.0,0.5,0.0,0.0,46.6,4.725,0.0,30.5,17.5,32.0,25.5,10.0,34.0,24.0,0.0,0.5,0.0,0.0,46.6,4.725,10.8,31.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
87,20.0,11.0,3.5,16.0,10.5,-8.5,43.5,52.0,43.5,5.0,493.0,0.0,87.05,30.25,0.0,11.0,3.5,16.0,10.5,-8.5,43.5,52.0,43.5,5.0,493.0,0.0,87.05,30.25,17.15,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
88,21.0,25.5,16.5,33.5,26.0,-6.5,44.5,51.0,0.0,2.5,0.5,0.0,49.45,15.625,0.0,25.5,16.5,33.5,26.0,-6.5,44.5,51.0,0.0,2.5,0.5,0.0,49.45,15.625,29.55,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
89,23.0,21.0,6.5,30.5,21.0,10.0,56.5,46.5,34.5,2.0,218.0,0.0,70.6,14.899999999999999,0.0,21.0,6.5,30.5,21.0,10.0,56.5,46.5,34.5,2.0,218.0,0.0,70.6,14.899999999999999,36.45,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
90,24.0,29.0,13.5,37.0,25.5,0.5,22.5,22.0,0.0,0.0,1.5,0.0,41.25,-1.0,0.0,29.0,13.5,37.0,25.5,0.5,22.5,22.0,0.0,0.0,1.5,0.0,41.25,-1.0,12.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
91,25.0,16.0,3.5,30.0,15.0,7.5,68.0,60.5,34.0,14.5,274.0,0.0,79.1,44.525000000000006,0.0,16.0,3.5,30.0,15.0,7.5,68.0,60.5,34.0,14.5,274.0,0.0,79.1,44.525000000000006,43.45,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
92,26.0,16.0,5.0,22.5,15.0,-7.0,52.0,59.0,37.0,5.5,244.5,2.5,76.9,34.6,0.0,16.0,5.0,22.5,15.0,-7.0,52.0,59.0,37.0,5.5,244.5,2.5,76.9,34.6,50.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
93,27.0,23.0,15.5,31.0,25.5,-6.5,31.5,38.0,2.0,0.0,8.0,0.0,49.45,16.0,0.0,23.0,15.5,31.0,25.5,-6.5,31.5,38.0,2.0,0.0,8.0,0.0,49.45,16.0,38.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94,28.0,2.5,1.0,17.5,6.5,-11.0,32.5,43.5,28.5,27.5,458.0,34.0,100.15,34.375,0.0,2.5,1.0,17.5,6.5,-11.0,32.5,43.5,28.5,27.5,458.0,34.0,100.15,34.375,59.15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
95,29.0,28.5,13.5,31.5,24.0,-13.0,23.0,36.0,11.5,0.0,89.5,0.0,53.55,5.5,0.0,28.5,13.5,31.5,24.0,-13.0,23.0,36.0,11.5,0.0,89.5,0.0,53.55,5.5,23.35,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
96,30.0,34.5,27.0,32.0,31.0,1.0,11.5,10.5,0.0,0.0,0.0,0.0,29.35,3.5,0.0,34.5,27.0,32.0,31.0,1.0,11.5,10.5,0.0,0.0,0.0,0.0,29.35,3.5,16.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
97,31.0,26.5,19.0,34.0,26.0,-2.0,23.5,25.5,0.0,0.5,0.0,0.0,49.65,24.225,0.0,26.5,19.0,34.0,26.0,-2.0,23.5,25.5,0.0,0.5,0.0,0.0,49.65,24.225,34.0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
98,32.0,2.5,1.0,9.5,3.5,-3.0,29.5,32.5,29.5,67.5,500.0,70.5,127.94999999999999,91.5,0.0,2.5,1.0,9.5,3.5,-3.0,29.5,32.5,29.5,67.5,500.0,70.5,127.94999999999999,91.5,99.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
99,33.0,12.5,4.5,29.5,14.5,24.0,62.0,38.0,17.0,7.5,245.5,0.0,78.65,43.375,0.0,12.5,4.5,29.5,14.5,24.0,62.0,38.0,17.0,7.5,245.5,0.0,78.65,43.375,21.9,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
100,34.0,35.5,25.5,36.0,33.0,-6.0,15.0,21.0,0.0,0.0,0.0,0.0,39.85,5.0,0.0,35.5,25.5,36.0,33.0,-6.0,15.0,21.0,0.0,0.0,0.0,0.0,39.85,5.0,5.0,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
101,35.0,32.0,16.0,35.0,28.0,-7.0,37.0,44.0,0.0,31.0,0.0,0.0,44.2,36.95,0.0,32.0,16.0,35.0,28.0,-7.0,37.0,44.0,0.0,31.0,0.0,0.0,44.2,36.95,17.45,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
102,36.0,29.5,20.0,33.0,29.0,-18.0,21.5,39.5,0.0,0.0,4.0,0.0,41.45,16.5,0.0,29.5,20.0,33.0,29.0,-18.0,21.5,39.5,0.0,0.0,4.0,0.0,41.45,16.5,13.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
103,37.0,27.0,1.0,36.0,29.0,-7.0,11.0,18.0,0.0,0.0,2.0,0.0,40.2,13.0,0.0,27.0,1.0,36.0,29.0,-7.0,11.0,18.0,0.0,0.0,2.0,0.0,40.2,13.0,2.45,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
104,38.0,35.5,28.0,38.5,33.0,-4.5,8.0,12.5,0.0,0.0,0.0,0.0,29.25,2.5,0.0,35.5,28.0,38.5,33.0,-4.5,8.0,12.5,0.0,0.0,0.0,0.0,29.25,2.5,7.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
105,1.0,26.0,2.0,31.0,19.0,-9.0,201.0,210.0,171.0,0.0,91.0,0.0,83.0,-15.0,0.0,26.0,2.0,31.0,19.0,-9.0,201.0,210.0,171.0,0.0,91.0,0.0,83.0,-15.0,43.15,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
106,2.0,5.0,1.0,26.0,9.0,14.0,245.0,231.0,222.0,11.0,175.0,16.0,93.5,9.95,0.0,5.0,1.0,26.0,9.0,14.0,245.0,231.0,222.0,11.0,175.0,16.0,93.5,9.95,46.4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
107,3.0,3.0,1.0,29.0,10.0,12.0,278.0,266.0,192.0,5.0,169.0,4.0,85.3,34.25,0.0,3.0,1.0,29.0,10.0,12.0,278.0,266.0,192.0,5.0,169.0,4.0,85.3,34.25,-5.65,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
108,4.0,7.0,1.0,39.0,15.0,20.0,132.0,112.0,101.0,8.0,138.0,22.0,100.8,49.1,0.0,7.0,1.0,39.0,15.0,20.0,132.0,112.0,101.0,8.0,138.0,22.0,100.8,49.1,24.9,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
109,5.0,30.0,1.0,29.0,22.0,3.0,247.0,244.0,198.0,3.0,77.0,4.0,63.7,-18.65,0.0,30.0,1.0,29.0,22.0,3.0,247.0,244.0,198.0,3.0,77.0,4.0,63.7,-18.65,44.35,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
110,6.0,36.0,1.0,14.0,26.0,-5.0,125.0,130.0,117.0,2.0,59.0,11.0,76.4,-19.35,0.0,36.0,1.0,14.0,26.0,-5.0,125.0,130.0,117.0,2.0,59.0,11.0,76.4,-19.35,-31.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
111,7.0,6.0,1.0,26.0,14.0,-14.0,201.0,215.0,172.0,3.0,109.0,11.0,90.1,-2.9,0.0,6.0,1.0,26.0,14.0,-14.0,201.0,215.0,172.0,3.0,109.0,11.0,90.1,-2.9,46.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
112,8.0,14.0,3.0,35.0,20.0,-23.0,174.0,197.0,108.0,3.0,57.0,0.0,68.3,24.35,0.0,14.0,3.0,35.0,20.0,-23.0,174.0,197.0,108.0,3.0,57.0,0.0,68.3,24.35,-11.2,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
113,9.0,23.0,1.0,35.0,12.0,-13.0,146.0,159.0,133.0,5.0,155.0,3.0,105.2,44.0,0.0,23.0,1.0,35.0,12.0,-13.0,146.0,159.0,133.0,5.0,155.0,3.0,105.2,44.0,71.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
114,10.0,25.0,2.0,33.0,21.0,28.0,184.0,156.0,133.0,2.0,82.0,0.0,66.3,8.9,0.0,25.0,2.0,33.0,21.0,28.0,184.0,156.0,133.0,2.0,82.0,0.0,66.3,8.9,-7.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
115,11.0,11.0,1.0,22.0,8.0,-7.0,233.0,240.0,200.0,4.0,183.0,13.0,96.8,15.05,0.0,11.0,1.0,22.0,8.0,-7.0,233.0,240.0,200.0,4.0,183.0,13.0,96.8,15.05,48.65,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116,12.0,22.0,4.0,32.0,23.0,-1.0,180.0,181.0,77.0,7.0,25.0,0.0,67.2,0.15,0.0,22.0,4.0,32.0,23.0,-1.0,180.0,181.0,77.0,7.0,25.0,0.0,67.2,0.15,48.5,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
117,13.0,4.0,1.0,23.0,10.0,7.0,258.0,251.0,191.0,11.0,179.0,1.0,91.0,53.2,0.0,4.0,1.0,23.0,10.0,7.0,258.0,251.0,191.0,11.0,179.0,1.0,91.0,53.2,-0.3,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
118,14.0,37.0,2.0,20.0,28.0,5.0,153.0,148.0,134.0,2.0,53.0,0.0,60.9,-15.1,0.0,37.0,2.0,20.0,28.0,5.0,153.0,148.0,134.0,2.0,53.0,0.0,60.9,-15.1,41.4,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
119,16.0,38.0,4.0,38.0,31.0,37.0,132.0,95.0,68.0,1.0,41.0,0.0,52.7,0.45,0.0,38.0,4.0,38.0,31.0,37.0,132.0,95.0,68.0,1.0,41.0,0.0,52.7,0.45,36.35,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120,17.0,28.0,9.0,36.0,20.0,16.0,212.0,196.0,78.0,5.0,44.0,0.0,61.0,31.25,0.0,28.0,9.0,36.0,20.0,16.0,212.0,196.0,78.0,5.0,44.0,0.0,61.0,31.25,6.3,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
121,18.0,10.0,3.0,26.0,12.0,-13.0,205.0,218.0,112.0,8.0,140.0,0.0,90.9,44.6,0.0,10.0,3.0,26.0,12.0,-13.0,205.0,218.0,112.0,8.0,140.0,0.0,90.9,44.6,45.8,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
122,19.0,35.0,2.0,39.0,29.0,-27.0,73.0,100.0,59.0,5.0,28.0,0.0,49.2,6.25,0.0,35.0,2.0,39.0,29.0,-27.0,73.0,100.0,59.0,5.0,28.0,0.0,49.2,6.25,38.7,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
123,20.0,12.0,5.0,33.0,17.0,14.0,255.0,241.0,70.0,10.0,74.0,0.0,81.4,52.5,0.0,12.0,5.0,33.0,17.0,14.0,255.0,241.0,70.0,10.0,74.0,0.0,81.4,52.5,-2.1,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
124,21.0,2.0,2.0,37.0,15.0,7.0,273.0,266.0,180.0,9.0,96.0,0.0,85.2,39.05,0.0,2.0,2.0,37.0,15.0,7.0,273.0,266.0,180.0,9.0,96.0,0.0,85.2,39.05,-12.65,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
125,22.0,24.0,4.0,38.0,20.0,59.0,214.0,155.0,88.0,6.0,41.0,0.0,59.0,45.7,0.0,24.0,4.0,38.0,20.0,59.0,214.0,155.0,88.0,6.0,41.0,0.0,59.0,45.7,-16.55,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
126,23.0,1.0,1.0,34.0,4.0,19.0,171.0,152.0,155.0,5.0,202.0,118.0,132.6,64.75,0.0,1.0,1.0,34.0,4.0,19.0,171.0,152.0,155.0,5.0,202.0,118.0,132.6,64.75,32.7,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
127,24.0,15.0,1.0,38.0,18.0,3.0,173.0,170.0,67.0,11.0,84.0,1.0,84.8,63.2,0.0,15.0,1.0,38.0,18.0,3.0,173.0,170.0,67.0,11.0,84.0,1.0,84.8,63.2,-4.1,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
128,25.0,20.0,3.0,39.0,19.0,12.0,129.0,117.0,52.0,4.0,83.0,0.0,73.3,56.8,0.0,20.0,3.0,39.0,19.0,12.0,129.0,117.0,52.0,4.0,83.0,0.0,73.3,56.8,48.05,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129,26.0,31.0,5.0,37.0,26.0,-19.0,155.0,174.0,113.0,0.0,54.0,0.0,35.0,-1.0,0.0,31.0,5.0,37.0,26.0,-19.0,155.0,174.0,113.0,0.0,54.0,0.0,35.0,-1.0,37.95,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130,27.0,27.0,14.0,38.0,26.0,-12.0,85.0,97.0,2.0,2.0,0.0,0.0,49.0,30.9,0.0,27.0,14.0,38.0,26.0,-12.0,85.0,97.0,2.0,2.0,0.0,0.0,49.0,30.9,14.8,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
