,finish_pos,qual_pos,season_mid,season_high,season_low,group_len,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,num_starts,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_Chip Ganassi,owner_Chris Our,owner_Fred Biagi,owner_Fury Race Cars,owner_JR Motorsports,owner_Jack Roush,owner_Jeremy Clements,owner_Jerry Brown,owner_Joe Gibbs,owner_Matt Hurley,owner_Matt Kaulig,owner_Maury Gallagher,owner_Richard Childress,owner_Roger Penske,owner_SS Green Light Racing,owner_Stewart Haas Racing
432,22.0,5.0,12.0,3.0,21.0,1.5,11.0,-4.0,38.0,40.0,31.0,0.0,152.0,0.0,91.9,28.0,3.0,23.0,11.0,-1.0,32.0,33.0,22.0,63.0,138.0,75.0,0.0,17.0,15.0,36.0,3.7,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
433,31.0,7.0,7.0,2.0,17.0,1.5,8.0,3.0,35.0,30.0,31.0,3.0,199.0,0.0,100.8,48.9,1.0,19.0,6.0,9.0,38.0,30.0,30.0,82.1,177.0,96.3,1.3,17.0,5.0,275.0,-14.0,37.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,1.0,8.0,3.0,1.0,20.0,1.5,5.0,7.0,31.0,26.0,26.0,37.0,179.0,93.0,136.9,75.4,1.0,21.0,5.0,8.0,31.0,13.0,24.0,83.9,171.0,91.2,45.6,12.0,3.0,345.0,100.35,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
435,28.0,9.0,9.0,4.0,25.0,1.5,12.0,4.0,44.0,39.0,26.0,3.0,163.0,0.0,88.9,32.9,3.0,23.0,12.0,2.0,46.0,45.0,29.0,72.4,122.0,81.5,0.0,17.0,12.0,106.0,-1.85,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
436,2.0,10.0,4.0,1.0,21.0,1.5,8.0,8.0,35.0,28.0,27.0,22.0,180.0,14.0,115.3,55.6,2.0,22.0,8.0,3.0,36.5,28.0,27.5,75.15,181.0,88.35,0.0,15.5,8.0,20.0,51.35,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
437,17.0,11.0,26.0,15.0,29.0,1.5,23.0,6.0,26.0,20.0,1.0,0.0,0.0,0.0,61.5,28.0,13.0,29.0,23.0,3.0,26.0,29.0,1.0,3.9,1.0,0.4,0.0,24.0,18.0,22.0,20.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,14.0,12.0,5.0,1.0,20.0,1.5,8.0,4.0,31.0,35.0,28.0,12.0,171.0,0.0,99.8,38.0,2.0,23.0,9.0,3.0,35.0,35.0,28.0,76.9,144.0,96.0,0.0,17.0,10.0,53.0,61.85,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439,5.0,16.0,17.0,9.0,23.0,1.5,14.0,-3.0,40.0,45.0,20.0,0.0,99.0,0.0,71.5,31.0,7.0,25.0,17.0,-4.0,41.0,45.0,16.0,40.9,85.0,37.8,0.0,17.0,15.0,231.0,50.9,7.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,15.0,17.0,21.0,9.0,27.0,1.5,18.0,-6.0,27.0,31.0,10.0,0.0,18.0,0.0,67.5,27.0,9.0,27.0,18.0,-6.0,34.0,38.0,10.0,24.4,20.0,12.2,0.0,17.0,17.0,301.0,30.9,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
441,8.0,28.0,12.0,6.0,23.0,1.5,16.0,0.0,51.0,50.0,24.0,0.0,98.0,0.0,77.7,30.0,7.0,26.0,17.0,-1.0,43.0,44.0,14.0,45.6,51.0,40.0,0.0,19.0,17.0,19.0,56.0,4.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,4.0,31.0,15.0,8.0,16.0,1.5,12.0,-6.0,45.0,51.0,44.0,0.0,187.0,0.0,88.2,29.0,3.0,22.0,12.0,5.0,53.0,58.0,40.0,66.3,88.0,84.7,0.0,13.0,10.0,141.0,67.45,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443,30.0,1.0,4.0,1.0,21.0,1.0,4.0,11.0,32.0,14.0,27.0,28.0,199.0,93.0,134.0,80.5,1.0,27.0,7.0,3.0,34.0,29.0,24.0,75.9,169.0,94.6,2.7,17.0,6.0,44.0,14.4,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
444,3.0,2.0,8.0,3.0,33.0,1.0,11.0,0.0,18.0,20.0,16.0,1.0,192.0,0.0,86.0,46.45,2.0,23.0,9.0,3.0,35.0,35.0,28.0,76.9,144.0,96.0,0.0,17.0,10.0,54.0,48.1,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445,1.0,3.0,8.0,1.0,14.0,1.0,4.0,15.0,28.0,13.0,24.0,29.0,200.0,39.0,122.8,65.8,1.0,21.0,5.0,8.0,31.0,13.0,24.0,83.9,171.0,91.2,45.6,12.0,3.0,346.0,107.95,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,4.0,4.0,7.0,2.0,18.0,1.0,7.0,-2.0,42.0,31.0,29.0,6.0,199.0,0.0,100.4,34.15,2.0,18.0,7.0,-2.0,37.0,37.0,29.0,83.3,190.0,96.4,0.0,17.0,8.0,74.0,47.25,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447,8.0,5.0,12.0,9.0,23.0,1.0,14.0,-10.0,31.0,28.0,13.0,0.0,133.0,0.0,80.3,30.0,7.0,25.0,17.0,-4.0,41.0,45.0,16.0,40.9,85.0,37.8,0.0,17.0,15.0,232.0,33.0,9.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
448,11.0,6.0,5.0,2.0,25.0,1.0,8.0,12.0,40.0,28.0,24.0,4.0,185.0,0.0,102.5,33.8,2.0,25.0,8.0,7.0,40.0,28.0,24.0,60.0,185.0,92.5,0.0,9.0,4.0,6.0,27.7,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449,14.0,7.0,3.0,1.0,13.0,1.0,3.0,9.0,26.0,17.0,21.0,23.0,200.0,69.0,123.1,53.5,1.0,19.0,6.0,9.0,38.0,30.0,30.0,82.1,177.0,96.3,1.3,17.0,5.0,276.0,24.7,20.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450,5.0,8.0,10.0,3.0,12.0,1.0,7.0,-2.0,26.0,26.0,13.0,4.0,200.0,0.0,100.8,37.8,3.0,23.0,11.0,-1.0,32.0,33.0,22.0,63.0,138.0,75.0,0.0,17.0,15.0,37.0,47.95,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,2.0,9.0,14.0,7.0,21.0,1.0,13.0,3.0,28.0,24.0,21.0,0.0,176.0,0.0,84.7,30.0,5.0,23.0,13.0,2.0,39.0,38.0,25.0,76.3,138.0,85.0,0.0,17.0,15.0,72.0,52.6,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452,7.0,11.0,12.0,2.0,20.0,1.0,10.0,7.0,36.0,22.0,25.0,4.0,171.0,0.0,95.0,38.45,3.0,23.0,12.0,2.0,46.0,45.0,29.0,72.4,122.0,81.5,0.0,17.0,12.0,107.0,41.0,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
453,6.0,12.0,15.0,13.0,19.0,1.0,17.0,-3.0,10.0,13.0,6.0,0.0,10.0,0.0,72.6,18.0,7.0,26.0,17.0,-1.0,43.0,44.0,14.0,45.6,51.0,40.0,0.0,19.0,17.0,20.0,45.8,6.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,9.0,13.0,8.0,2.0,21.5,1.0,7.0,11.0,38.0,22.0,27.0,7.5,190.5,0.0,103.5,44.2,2.0,22.0,8.0,3.0,36.5,28.0,27.5,75.15,181.0,88.35,0.0,15.5,8.0,21.0,39.0,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
455,13.0,14.0,22.0,11.0,25.0,1.0,20.0,-7.0,23.0,31.0,5.0,0.0,17.0,0.0,64.2,25.0,9.0,27.0,18.0,-6.0,34.0,38.0,10.0,24.4,20.0,12.2,0.0,17.0,17.0,302.0,31.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
456,15.0,19.0,20.5,16.0,29.0,1.0,24.0,0.5,19.5,19.0,2.5,0.0,8.0,0.0,58.5,12.5,13.0,29.0,23.0,3.0,26.0,29.0,1.0,3.9,1.0,0.4,0.0,24.0,18.0,23.0,32.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,4.0,1.0,4.5,2.5,23.0,2.0,7.5,8.0,52.0,44.0,41.0,10.5,114.0,0.0,108.15,45.725,1.0,13.5,3.5,9.5,36.5,27.0,32.5,87.30000000000001,181.5,100.0,4.4,2.5,3.0,55.0,44.45,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458,2.0,2.0,5.0,1.0,23.0,2.0,6.0,16.0,57.0,41.0,40.0,5.0,83.0,29.0,134.0,42.5,1.0,23.0,5.0,3.5,38.0,34.5,26.0,80.95,182.0,88.5,52.0,3.5,1.0,347.0,92.15,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
459,1.0,3.0,9.5,2.0,15.0,2.0,5.5,-2.5,46.0,48.5,42.0,2.5,115.5,0.0,111.75,40.125,1.0,14.0,5.0,-1.0,33.0,33.5,25.0,83.05,181.5,100.0,1.1,2.5,5.0,75.0,69.1,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,3.0,4.0,13.5,2.0,30.5,2.0,15.0,10.5,40.0,29.5,20.5,7.0,72.0,2.0,94.7,18.150000000000002,1.0,17.0,6.5,3.5,34.0,22.5,24.0,80.0,146.5,94.45,27.799999999999997,2.5,11.0,45.0,43.7,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
461,8.0,7.0,8.0,4.0,13.0,2.0,8.0,-2.0,45.0,47.0,40.0,1.0,150.0,0.0,95.8,34.45,5.0,16.0,8.0,-10.0,26.0,36.0,20.0,76.9,163.0,100.0,0.0,2.0,10.0,56.0,35.0,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
462,9.0,8.0,7.0,3.0,18.0,2.0,9.0,12.0,64.5,52.5,32.0,6.0,98.0,1.0,98.75,43.45,2.0,17.0,7.5,3.0,31.0,41.0,26.0,90.3,140.5,95.75,0.0,2.5,12.0,277.0,35.35,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
463,7.0,9.0,15.0,2.5,23.0,2.0,14.5,-17.0,55.5,72.5,24.5,1.0,52.0,0.0,83.4,22.45,1.0,17.5,6.5,7.0,35.5,29.5,29.5,87.05,177.5,96.6,0.3,2.5,5.0,108.0,40.35,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
464,28.0,10.0,20.5,2.5,32.0,2.0,16.5,-3.0,37.0,40.0,25.5,1.0,64.5,0.0,85.9,6.449999999999999,2.5,16.0,9.5,6.0,40.0,34.0,34.5,86.19999999999999,180.5,99.4,0.0,2.5,8.5,22.0,-1.3,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,6.0,11.0,20.5,7.5,33.5,2.0,21.0,4.5,65.0,60.5,16.5,3.0,23.0,0.0,66.94999999999999,13.85,1.0,16.5,7.0,4.0,38.0,42.5,28.5,75.0,181.5,96.95,1.1,2.5,10.0,38.0,43.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,14.0,13.0,18.5,8.5,29.5,2.0,19.0,-0.5,53.5,54.0,13.0,0.0,23.5,0.0,69.85,34.5,12.0,26.0,18.0,3.5,26.0,22.5,8.5,28.0,31.5,14.8,0.0,2.5,17.5,303.0,28.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
467,13.0,16.0,16.0,6.0,28.0,2.0,15.5,-3.0,57.5,60.5,24.5,0.0,67.5,0.0,75.45,25.5,2.5,17.0,8.5,-0.5,43.0,44.5,31.5,79.15,180.0,99.1,0.0,2.5,8.0,233.0,34.25,12.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,3.0,1.0,2.0,1.0,18.5,1.5,3.0,11.5,34.0,22.5,22.5,46.0,181.5,72.5,131.35,72.32499999999999,1.0,15.0,5.0,2.0,27.0,26.0,25.0,90.9,150.0,95.0,3.3,3.0,8.0,46.0,83.35,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469,33.0,2.0,4.0,1.0,15.5,1.5,6.5,5.0,35.5,30.5,28.0,11.5,178.0,0.5,98.30000000000001,25.3,1.0,17.0,7.0,9.0,37.0,30.0,31.0,90.3,156.0,97.5,0.0,3.0,6.0,109.0,-21.2,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470,2.0,3.0,2.0,1.0,13.0,1.5,3.5,9.5,36.5,27.0,32.5,36.5,188.0,35.5,119.95,61.8,1.0,14.0,4.0,4.0,35.0,30.0,30.0,88.9,163.0,100.0,5.5,3.0,3.0,56.0,56.75,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471,12.0,4.0,8.0,2.5,16.5,1.5,11.0,-10.0,31.0,41.0,26.0,5.0,140.5,0.0,98.75,17.75,2.0,16.0,7.0,0.0,31.0,38.0,29.0,93.6,150.0,97.5,0.0,3.0,10.0,278.0,27.95,21.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472,1.0,5.0,2.0,1.0,34.0,1.5,8.0,2.0,63.0,61.0,39.0,53.0,164.0,98.0,141.6,100.35,1.0,15.0,2.0,5.0,25.0,13.0,22.0,88.0,164.0,100.0,58.0,4.0,1.0,348.0,80.65,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
473,34.0,7.0,4.0,1.0,13.5,1.5,4.0,-0.5,33.0,33.5,25.0,14.0,188.0,24.5,116.3,46.425,1.0,13.0,4.0,0.0,32.0,27.0,22.0,87.5,163.0,100.0,1.2,3.0,5.0,76.0,-15.95,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,9.0,8.0,8.5,2.5,13.5,1.5,7.0,8.5,38.0,29.5,33.0,3.0,187.0,0.0,97.35,32.85,3.0,17.0,10.0,4.0,34.0,30.0,28.0,83.3,161.0,98.8,0.0,3.0,9.0,23.0,34.45,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,11.0,9.0,8.0,1.5,16.0,1.5,8.0,-4.5,38.0,42.5,28.5,2.0,181.5,0.5,91.80000000000001,17.025000000000002,1.0,16.0,8.0,8.0,52.0,40.0,39.0,75.0,163.0,98.7,0.5,3.0,6.0,39.0,30.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,7.0,11.0,12.5,6.0,17.0,1.5,11.5,-1.0,47.5,48.5,39.5,7.0,179.0,0.0,87.9,42.150000000000006,6.0,18.0,12.0,-2.0,41.0,41.0,35.0,81.5,163.0,91.6,0.0,3.0,12.0,8.0,41.0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477,6.0,13.0,8.0,4.5,17.0,1.5,9.5,-2.0,43.0,45.0,34.0,1.0,186.5,0.0,92.25,42.95,2.0,16.0,9.0,0.0,46.0,46.0,32.0,80.0,160.0,100.0,0.0,3.0,9.0,234.0,45.9,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
478,4.0,15.0,11.0,5.0,28.0,1.5,11.5,6.5,45.0,38.5,29.5,1.5,172.5,0.0,86.75,49.175,5.0,23.0,11.0,0.0,39.0,37.0,36.0,83.8,150.0,96.0,0.0,3.0,7.0,22.0,51.0,4.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,13.0,16.0,11.0,2.0,15.0,1.5,10.5,-11.5,47.0,58.5,40.5,4.5,185.5,4.5,92.5,39.150000000000006,1.0,15.0,9.0,-9.0,39.0,61.0,34.0,91.9,158.0,100.0,0.5,3.0,11.0,8.0,41.2,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,26.0,17.0,17.0,12.0,26.0,1.5,18.0,1.5,26.5,25.0,9.0,1.5,31.5,0.0,72.1,27.674999999999997,9.0,25.0,17.0,0.0,28.0,33.0,15.0,45.5,63.0,29.6,0.0,3.0,17.0,304.0,7.0,29.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
481,17.0,21.0,17.0,6.0,20.0,1.5,16.5,-8.5,31.0,39.5,13.5,0.0,67.5,0.0,73.1,24.0,4.0,19.0,16.0,-10.0,29.0,36.0,10.0,54.6,63.0,31.5,0.0,3.0,13.0,25.0,30.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,3.0,1.0,6.0,1.0,17.0,0.5,6.5,-3.5,29.5,34.5,25.5,15.5,252.0,5.5,109.05000000000001,51.975,1.0,12.5,5.0,-0.5,30.0,28.0,25.0,91.6,156.5,100.0,1.1,3.5,5.0,77.0,67.3,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483,2.0,2.0,12.5,4.5,20.5,0.5,9.5,-1.0,34.5,34.0,27.0,3.5,247.5,0.0,94.0,38.175,1.0,13.5,3.5,3.0,29.5,25.0,26.0,90.30000000000001,181.5,100.0,6.1,3.5,3.0,57.0,77.5,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,4.0,3.0,21.5,10.0,27.0,0.5,21.0,-4.0,21.0,31.0,3.0,0.5,59.5,0.0,63.85,12.975,4.5,21.0,11.5,0.5,38.0,37.0,33.5,77.6,146.5,95.4,0.0,3.5,6.5,23.0,47.55,5.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485,6.0,4.0,6.5,3.0,22.5,0.5,10.5,-3.0,29.5,26.0,20.5,8.5,198.5,0.0,96.45,31.8,1.5,18.0,9.0,7.5,50.0,40.5,40.0,80.2,171.0,96.30000000000001,0.25,3.5,10.0,40.0,39.15,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,30.0,6.0,3.5,1.0,18.0,0.5,5.5,8.0,40.5,29.0,31.0,7.5,253.0,21.5,115.1,51.625,2.0,17.0,6.5,2.5,34.5,36.5,33.0,93.05,156.5,97.5,0.0,3.5,15.0,279.0,37.8,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487,9.0,7.0,3.0,1.0,25.0,0.5,5.0,7.0,20.0,13.0,19.0,32.0,237.0,10.0,119.7,67.9,1.0,15.5,9.0,-7.5,41.0,55.0,38.5,93.25,176.5,98.75,1.25,3.5,11.0,9.0,36.15,12.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,1.0,8.0,2.0,1.0,17.5,0.5,3.0,5.0,27.5,22.5,26.5,42.5,250.0,51.0,128.6,83.9,1.0,17.0,5.0,3.5,26.0,18.5,23.5,89.45,156.5,94.75,27.799999999999997,3.5,6.0,47.0,91.45,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
489,8.0,9.0,15.0,6.5,22.0,0.5,16.0,-1.5,34.0,29.5,16.5,0.5,99.5,0.0,76.8,29.725,2.5,17.0,9.5,-0.5,43.0,44.5,34.0,85.0,175.0,99.1,0.0,3.5,8.0,235.0,37.0,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,5.0,10.0,5.5,2.5,21.0,0.5,7.5,-2.0,31.5,38.0,25.5,9.5,250.0,0.0,99.45,33.775000000000006,3.5,16.0,9.5,3.0,36.5,34.0,33.0,86.19999999999999,180.5,99.4,0.0,3.5,11.0,24.0,47.6,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
491,7.0,11.0,17.0,9.0,17.0,0.5,14.0,-11.0,45.0,56.0,41.0,0.0,177.0,0.0,79.2,32.0,4.5,19.5,11.5,-1.0,40.5,37.5,32.0,77.0,164.5,87.3,0.0,3.5,10.5,9.0,42.8,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
492,14.0,13.0,11.5,3.0,19.0,0.5,9.0,0.0,40.5,38.5,37.5,15.5,225.0,0.0,98.35,41.849999999999994,1.5,17.5,7.5,9.0,35.5,29.5,29.5,87.05,153.0,96.6,0.0,3.5,6.5,110.0,40.85,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
493,13.0,15.0,18.0,10.0,23.0,0.5,18.5,-0.5,24.0,26.5,5.5,0.0,32.0,0.0,69.85,26.725,10.0,26.0,17.5,-2.0,25.5,32.0,9.5,31.45,64.5,31.650000000000002,0.0,3.5,17.5,305.0,32.45,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
494,23.0,22.0,23.0,12.0,27.0,0.5,22.0,-1.0,28.0,29.0,0.0,0.0,1.0,0.0,63.0,26.0,6.5,20.5,17.0,-8.0,24.0,32.5,9.5,42.8,40.0,19.75,0.0,3.5,15.0,26.0,18.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495,4.0,2.0,2.0,1.0,8.0,0.5,2.0,9.0,20.0,11.0,19.0,45.0,300.0,61.0,127.5,77.5,1.0,13.0,3.0,4.0,24.0,20.0,22.0,91.7,200.0,100.0,6.7,4.0,3.0,58.0,38.45,12.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
496,16.0,3.0,3.0,1.0,11.0,0.5,4.0,4.0,39.0,35.0,39.0,56.0,300.0,57.0,125.8,91.45,1.0,15.0,5.0,4.0,27.0,26.0,25.0,90.9,163.0,95.0,19.0,4.0,4.0,48.0,46.3,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
497,1.0,4.0,5.0,1.0,13.0,0.5,4.0,8.0,31.0,23.0,31.0,49.0,300.0,25.0,120.4,67.3,1.0,13.0,4.0,0.0,31.0,27.0,28.0,95.7,163.0,100.0,1.2,4.0,5.0,78.0,103.25,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,2.0,5.0,6.0,2.0,10.0,0.5,6.0,-6.0,37.0,43.0,37.0,7.0,300.0,0.0,103.6,39.15,2.0,16.0,8.0,7.0,48.0,41.0,39.0,85.4,179.0,98.7,0.0,4.0,8.0,41.0,50.35,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,13.0,6.0,11.0,4.0,14.0,0.5,11.0,1.0,34.0,33.0,34.0,0.0,300.0,0.0,87.3,37.0,3.0,16.0,10.0,0.0,40.0,43.0,34.0,90.0,190.0,100.0,0.0,4.0,9.0,236.0,24.4,19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500,3.0,7.0,1.0,1.0,6.0,0.5,8.0,-26.0,9.0,35.0,9.0,34.0,229.0,138.0,117.4,37.8,2.0,16.0,7.0,0.0,31.0,35.0,29.0,93.6,163.0,97.5,0.0,4.0,10.0,280.0,84.5,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,33.0,8.0,9.0,1.0,15.0,0.5,9.0,-6.0,51.0,57.0,51.0,18.0,300.0,19.0,91.8,40.85,1.0,17.0,8.0,9.0,37.0,30.0,31.0,90.3,156.0,97.5,0.0,4.0,7.0,111.0,-17.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
502,8.0,9.0,7.0,3.0,9.0,0.5,6.0,-2.0,17.0,19.0,17.0,19.0,300.0,0.0,109.6,47.55,4.0,19.0,11.0,0.0,37.0,37.0,31.0,83.8,150.0,96.0,0.0,4.0,6.0,24.0,37.9,14.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503,6.0,10.0,13.0,6.0,32.0,0.5,15.0,17.0,36.0,19.0,12.0,2.0,252.0,0.0,81.0,37.9,6.0,24.5,13.5,3.0,38.0,35.0,23.5,60.4,229.0,90.35,0.0,5.0,20.5,1.0,43.35,9.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
504,7.0,11.0,4.0,3.0,10.0,0.5,7.0,1.0,52.0,51.0,52.0,8.0,300.0,0.0,100.5,47.6,3.0,15.0,9.0,2.0,39.0,38.0,38.0,89.1,200.0,100.0,0.0,4.0,9.0,25.0,41.9,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
505,22.0,12.0,12.0,6.0,13.0,0.5,10.0,-7.0,42.0,49.0,42.0,7.0,300.0,0.0,87.8,36.15,1.0,15.0,9.0,-7.0,42.0,49.0,42.0,94.6,195.0,100.0,0.5,4.0,11.0,10.0,12.7,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
506,10.0,14.0,10.0,4.0,13.0,0.5,10.0,7.0,47.0,40.0,47.0,4.0,300.0,0.0,92.8,42.8,4.0,18.0,11.0,0.0,41.0,40.0,35.0,81.5,166.0,91.6,0.0,4.0,9.0,10.0,38.0,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507,35.0,18.0,15.0,13.0,29.0,0.5,16.0,16.0,27.0,11.0,4.0,1.0,210.0,0.0,75.1,32.45,11.0,27.0,17.0,0.0,27.0,31.0,4.0,17.4,66.0,33.7,0.0,4.0,17.0,306.0,-11.0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
