,qual_pos,driver,qual_time,race_num,year
4676,15,   Brad Keselowski,   ,13,2021
4677,17,   Chase Briscoe,   ,13,2021
4678,19,   Ross Chastain,   ,13,2021
4679,21,   Michael McDowell,   ,13,2021
4680,23,   Erik Jones,   ,13,2021
4681,25,   Ryan Preece,   ,13,2021
4682,27,   Anthony Alfredo,   ,13,2021
4683,29,   Josh Berry,   ,13,2021
4684,31,   B.J. McLeod,   ,13,2021
4685,33,   James Davison,   ,13,2021
4686,35,   Quin Houff,   ,13,2021
4687,37,   Josh Bilicki,   ,13,2021
4688,2,   Denny Hamlin,   ,13,2021
4689,4,   Kyle Larson,   ,13,2021
4690,6,   Kyle Busch,   ,13,2021
4691,8,   Chase Elliott,   ,13,2021
4692,10,   Chris Buescher,   ,13,2021
4693,12,   Tyler Reddick,   ,13,2021
4694,14,   Austin Dillon,   ,13,2021
4695,16,   Alex Bowman,   ,13,2021
4696,18,   Matt DiBenedetto,   ,13,2021
4697,20,"   Ricky Stenhouse, Jr.",   ,13,2021
4698,22,   Bubba Wallace,   ,13,2021
4699,24,   Daniel Suarez,   ,13,2021
4700,26,   Corey LaJoie,   ,13,2021
4701,28,   Kurt Busch,   ,13,2021
4702,30,   Cole Custer,   ,13,2021
4703,32,   Aric Almirola,   ,13,2021
4704,34,   Cody Ware,   ,13,2021
4705,36,   Garrett Smithley,   ,13,2021
4706,1,   Tyler Reddick,2:12.911   ,14,2021
4707,3,   Austin Cindric,2:13.697   ,14,2021
4708,5,   William Byron,2:13.760   ,14,2021
4709,7,   A.J. Allmendinger,2:13.842   ,14,2021
4710,9,   Ryan Blaney,2:14.518   ,14,2021
4711,11,   Kevin Harvick,2:14.792   ,14,2021
4712,13,   Kurt Busch,2:14.708   ,14,2021
4713,15,   Daniel Suarez,2:15.118   ,14,2021
4714,17,"   Martin Truex, Jr.",2:15.375   ,14,2021
4715,19,   Denny Hamlin,2:15.528   ,14,2021
4716,21,   Matt DiBenedetto,2:15.852   ,14,2021
4717,23,   Michael McDowell,2:15.902   ,14,2021
4718,25,   Corey LaJoie,2:16.245   ,14,2021
4719,27,   Chase Briscoe,2:16.686   ,14,2021
4720,29,   Erik Jones,2:17.032   ,14,2021
4721,31,   Josh Bilicki,2:17.246   ,14,2021
4722,33,   Ty Dillon,2:17.682   ,14,2021
4723,35,   Cody Ware,2:18.194   ,14,2021
4724,37,   Anthony Alfredo,2:18.701   ,14,2021
4725,39,   Kyle Tilley,2:20.361   ,14,2021
4726,2,   Kyle Larson,2:13.011   ,14,2021
4727,4,   Kyle Busch,2:13.708   ,14,2021
4728,6,   Joey Logano,2:13.791   ,14,2021
4729,8,   Chase Elliott,2:14.117   ,14,2021
4730,10,   Christopher Bell,2:14.548   ,14,2021
4731,12,   Alex Bowman,2:14.894   ,14,2021
4732,14,   Cole Custer,2:15.025   ,14,2021
4733,16,   Austin Dillon,2:15.325   ,14,2021
4734,18,   Bubba Wallace,2:15.416   ,14,2021
4735,20,   Ross Chastain,2:15.685   ,14,2021
4736,22,"   Ricky Stenhouse, Jr.",2:15.852   ,14,2021
4737,24,   Brad Keselowski,2:15.929   ,14,2021
4738,26,   Aric Almirola,2:16.558   ,14,2021
4739,28,   Chris Buescher,2:16.728   ,14,2021
4740,30,   Justin Haley,2:17.051   ,14,2021
4741,32,   James Davison,2:17.563   ,14,2021
4742,34,   Ryan Newman,2:18.067   ,14,2021
4743,36,   Ryan Preece,2:18.252   ,14,2021
4744,38,   Garrett Smithley,2:18.804   ,14,2021
4745,40,   Quin Houff,2:20.985   ,14,2021
4746,1,   Kyle Larson,29.953   ,15,2021
4747,3,   Chase Elliott,29.969   ,15,2021
4748,5,   Kevin Harvick,29.993   ,15,2021
4749,7,   Alex Bowman,30.045   ,15,2021
4750,9,   Daniel Suarez,30.069   ,15,2021
4751,11,   Ryan Blaney,30.090   ,15,2021
4752,13,   Brad Keselowski,30.111   ,15,2021
4753,15,   Tyler Reddick,30.143   ,15,2021
4754,17,   Christopher Bell,30.159   ,15,2021
4755,19,   Erik Jones,30.231   ,15,2021
4756,21,   Chase Briscoe,30.270   ,15,2021
4757,23,   Cole Custer,30.298   ,15,2021
4758,25,   Ryan Newman,30.325   ,15,2021
4759,27,   Chris Buescher,30.336   ,15,2021
4760,29,   Anthony Alfredo,30.415   ,15,2021
4761,31,   Aric Almirola,30.834   ,15,2021
4762,33,   B.J. McLeod,30.952   ,15,2021
4763,35,   James Davison,31.493   ,15,2021
4764,37,   Josh Bilicki,31.569   ,15,2021
4765,2,"   Ricky Stenhouse, Jr.",29.960   ,15,2021
4766,4,   William Byron,29.970   ,15,2021
4767,6,   Austin Dillon,30.029   ,15,2021
4768,8,"   Martin Truex, Jr.",30.064   ,15,2021
4769,10,   Ross Chastain,30.072   ,15,2021
4770,12,   Kurt Busch,30.090   ,15,2021
4771,14,   Denny Hamlin,30.112   ,15,2021
4772,16,   Joey Logano,30.146   ,15,2021
4773,18,   Bubba Wallace,30.207   ,15,2021
4774,20,   Kyle Busch,30.241   ,15,2021
4775,22,   Matt DiBenedetto,30.274   ,15,2021
4776,24,   Michael McDowell,30.323   ,15,2021
4777,26,   Corey LaJoie,30.330   ,15,2021
4778,28,   Ryan Preece,30.402   ,15,2021
4779,30,   Justin Haley,30.708   ,15,2021
4780,32,   Quin Houff,30.939   ,15,2021
4781,34,   Cody Ware,30.971   ,15,2021
4782,36,   Garrett Smithley,31.499   ,15,2021
4783,38,   David Starr,33.071   ,15,2021
4784,1,   Kyle Larson,   ,16,2021
4785,3,   William Byron,   ,16,2021
4786,5,   Kyle Busch,   ,16,2021
4787,7,   Alex Bowman,   ,16,2021
4788,9,   Brad Keselowski,   ,16,2021
4789,11,   Ryan Blaney,   ,16,2021
4790,13,   Joey Logano,   ,16,2021
4791,15,   Bubba Wallace,   ,16,2021
4792,17,   Matt DiBenedetto,   ,16,2021
4793,19,"   Martin Truex, Jr.",   ,16,2021
4794,21,   Michael McDowell,   ,16,2021
4795,23,   Cole Custer,   ,16,2021
4796,25,   Chase Briscoe,   ,16,2021
4797,27,   Ryan Preece,   ,16,2021
4798,29,   Ross Chastain,   ,16,2021
4799,31,   Ben Rhodes,   ,16,2021
4800,33,   Quin Houff,   ,16,2021
4801,35,   Scott Heckert,   ,16,2021
4802,37,   Cody Ware,   ,16,2021
4803,2,   Chase Elliott,   ,16,2021
4804,4,   Denny Hamlin,   ,16,2021
4805,6,   Austin Dillon,   ,16,2021
4806,8,   Kevin Harvick,   ,16,2021
4807,10,   Tyler Reddick,   ,16,2021
4808,12,   Chris Buescher,   ,16,2021
4809,14,"   Ricky Stenhouse, Jr.",   ,16,2021
4810,16,   Daniel Suarez,   ,16,2021
4811,18,   Erik Jones,   ,16,2021
4812,20,   Christopher Bell,   ,16,2021
4813,22,   Corey LaJoie,   ,16,2021
4814,24,   Ryan Newman,   ,16,2021
4815,26,   Aric Almirola,   ,16,2021
4816,28,   Anthony Alfredo,   ,16,2021
4817,30,   Kurt Busch,   ,16,2021
4818,32,   James Davison,   ,16,2021
4819,34,   Garrett Smithley,   ,16,2021
4820,36,   Josh Bilicki,   ,16,2021
4821,1,   Aric Almirola,29.557   ,17,2021
4822,3,   Joey Logano,29.583   ,17,2021
4823,5,   Kyle Larson,29.648   ,17,2021
4824,7,   Cole Custer,29.752   ,17,2021
4825,9,   Erik Jones,29.835   ,17,2021
4826,11,   Matt DiBenedetto,29.839   ,17,2021
4827,13,   Denny Hamlin,29.905   ,17,2021
4828,15,   Brad Keselowski,29.934   ,17,2021
4829,17,   Chris Buescher,29.986   ,17,2021
4830,19,   Ross Chastain,30.003   ,17,2021
4831,21,   Bubba Wallace,30.048   ,17,2021
4832,23,   Michael McDowell,30.104   ,17,2021
4833,25,   Christopher Bell,30.169   ,17,2021
4834,27,   Justin Haley,30.215   ,17,2021
4835,29,   Ryan Newman,30.250   ,17,2021
4836,31,   B.J. McLeod,30.375   ,17,2021
4837,33,   Chad Finchum,30.804   ,17,2021
4838,35,"   Martin Truex, Jr.",30.931   ,17,2021
4839,37,   Joey Gase,31.145   ,17,2021
4840,39,   Quin Houff,   ,17,2021
4841,2,   Kyle Busch,29.572   ,17,2021
4842,4,   William Byron,29.612   ,17,2021
4843,6,   Chase Elliott,29.722   ,17,2021
4844,8,   Alex Bowman,29.811   ,17,2021
4845,10,   Ryan Blaney,29.837   ,17,2021
4846,12,   Kevin Harvick,29.898   ,17,2021
4847,14,"   Ricky Stenhouse, Jr.",29.925   ,17,2021
4848,16,   Chase Briscoe,29.945   ,17,2021
4849,18,   Anthony Alfredo,29.998   ,17,2021
4850,20,   Ryan Preece,30.027   ,17,2021
4851,22,   Daniel Suarez,30.098   ,17,2021
4852,24,   Corey LaJoie,30.144   ,17,2021
4853,26,   Tyler Reddick,30.207   ,17,2021
4854,28,   Austin Dillon,30.235   ,17,2021
4855,30,   Kurt Busch,30.299   ,17,2021
4856,32,   J.J. Yeley,30.555   ,17,2021
4857,34,   Josh Bilicki,30.821   ,17,2021
4858,36,   Garrett Smithley,31.091   ,17,2021
4859,38,   David Starr,31.691   ,17,2021
4860,1,   Kyle Larson,   ,18,2021
4861,3,   Kevin Harvick,   ,18,2021
4862,5,   Kyle Busch,   ,18,2021
4863,7,"   Ricky Stenhouse, Jr.",   ,18,2021
4864,9,   Christopher Bell,   ,18,2021
4865,11,   Aric Almirola,   ,18,2021
4866,13,   Alex Bowman,   ,18,2021
4867,15,"   Martin Truex, Jr.",   ,18,2021
4868,17,   Michael McDowell,   ,18,2021
4869,19,   Ryan Newman,   ,18,2021
4870,21,   Matt DiBenedetto,   ,18,2021
4871,23,   Corey LaJoie,   ,18,2021
4872,25,   Chris Buescher,   ,18,2021
4873,27,   Ryan Blaney,   ,18,2021
4874,29,   Chase Elliott,   ,18,2021
4875,31,   Ryan Preece,   ,18,2021
4876,33,   Josh Bilicki,   ,18,2021
4877,35,   Cody Ware,   ,18,2021
4878,37,   Quin Houff,   ,18,2021
4879,2,   William Byron,   ,18,2021
4880,4,   Joey Logano,   ,18,2021
4881,6,   Ross Chastain,   ,18,2021
4882,8,   Kurt Busch,   ,18,2021
4883,10,   Denny Hamlin,   ,18,2021
4884,12,   Austin Dillon,   ,18,2021
4885,14,   Daniel Suarez,   ,18,2021
4886,16,   Tyler Reddick,   ,18,2021
4887,18,   Brad Keselowski,   ,18,2021
4888,20,   Bubba Wallace,   ,18,2021
4889,22,   Erik Jones,   ,18,2021
4890,24,   Anthony Alfredo,   ,18,2021
4891,26,   Cole Custer,   ,18,2021
4892,28,   Chase Briscoe,   ,18,2021
4893,30,   Garrett Smithley,   ,18,2021
4894,32,   B.J. McLeod,   ,18,2021
4895,34,   Justin Haley,   ,18,2021
4896,36,   James Davison,   ,18,2021
4897,38,   Timmy Hill,   ,18,2021
4898,1,   Chris Buescher,   ,19,2021
4899,3,"   Martin Truex, Jr.",   ,19,2021
4900,5,   Aric Almirola,   ,19,2021
4901,7,   Bubba Wallace,   ,19,2021
4902,9,   Chase Elliott,   ,19,2021
4903,11,   Brad Keselowski,   ,19,2021
4904,13,   Kevin Harvick,   ,19,2021
4905,15,   Kurt Busch,   ,19,2021
4906,17,   Denny Hamlin,   ,19,2021
4907,19,   Kyle Busch,   ,19,2021
4908,21,   Austin Dillon,   ,19,2021
4909,23,   Ryan Preece,   ,19,2021
4910,25,   Cody Ware,   ,19,2021
4911,27,   Justin Haley,   ,19,2021
4912,29,   Garrett Smithley,   ,19,2021
4913,31,   Quin Houff,   ,19,2021
4914,33,   Ross Chastain,   ,19,2021
4915,35,   Timmy Hill,   ,19,2021
4916,37,   Ryan Newman,   ,19,2021
4917,2,   Michael McDowell,   ,19,2021
4918,4,   Christopher Bell,   ,19,2021
4919,6,"   Ricky Stenhouse, Jr.",   ,19,2021
4920,8,   Daniel Suarez,   ,19,2021
4921,10,   Tyler Reddick,   ,19,2021
4922,12,   Kyle Larson,   ,19,2021
4923,14,   Joey Logano,   ,19,2021
4924,16,   Ryan Blaney,   ,19,2021
4925,18,   William Byron,   ,19,2021
4926,20,   Alex Bowman,   ,19,2021
4927,22,   Erik Jones,   ,19,2021
4928,24,   Chase Briscoe,   ,19,2021
4929,26,   Anthony Alfredo,   ,19,2021
4930,28,   James Davison,   ,19,2021
4931,30,   B.J. McLeod,   ,19,2021
4932,32,   Matt DiBenedetto,   ,19,2021
4933,34,   Josh Bilicki,   ,19,2021
4934,36,   Corey LaJoie,   ,19,2021
4935,38,   Cole Custer,   ,19,2021
4936,1,   William Byron,2:12.049   ,20,2021
4937,3,   A.J. Allmendinger,2:12.668   ,20,2021
4938,5,   Austin Cindric,2:12.760   ,20,2021
4939,7,   Matt DiBenedetto,2:12.887   ,20,2021
4940,9,"   Martin Truex, Jr.",2:13.602   ,20,2021
4941,11,   Daniel Suarez,2:13.736   ,20,2021
4942,13,   Christopher Bell,2:12.964   ,20,2021
4943,15,   Cole Custer,2:12.986   ,20,2021
4944,17,   Ryan Blaney,2:13.561   ,20,2021
4945,19,   Aric Almirola,2:13.607   ,20,2021
4946,21,   Erik Jones,2:13.840   ,20,2021
4947,23,   Corey LaJoie,2:14.171   ,20,2021
4948,25,   Kevin Harvick,2:14.800   ,20,2021
4949,27,   Josh Bilicki,2:15.098   ,20,2021
4950,29,   Cody Ware,2:16.182   ,20,2021
4951,31,   Ryan Eversley,2:16.816   ,20,2021
4952,33,   Quin Houff,2:20.213   ,20,2021
4953,35,   Chase Briscoe,10:43.099   ,20,2021
4954,37,   Austin Dillon,17:01.040   ,20,2021
4955,39,   Ty Dillon,19:51.940   ,20,2021
4956,2,   Kyle Larson,2:12.233   ,20,2021
4957,4,   Tyler Reddick,2:12.711   ,20,2021
4958,6,   Denny Hamlin,2:12.849   ,20,2021
4959,8,   Ross Chastain,2:13.389   ,20,2021
4960,10,   Alex Bowman,2:13.701   ,20,2021
4961,12,   Chris Buescher,2:14.151   ,20,2021
4962,14,   Joey Logano,2:12.967   ,20,2021
4963,16,   Kurt Busch,2:13.363   ,20,2021
4964,18,   Michael McDowell,2:13.580   ,20,2021
4965,20,   Brad Keselowski,2:13.786   ,20,2021
4966,22,   Justin Haley,2:14.026   ,20,2021
4967,24,   Anthony Alfredo,2:14.773   ,20,2021
4968,26,   James Davison,2:14.870   ,20,2021
4969,28,   Ryan Newman,2:15.693   ,20,2021
4970,30,   Kyle Tilley,2:16.801   ,20,2021
4971,32,   Ryan Preece,2:18.531   ,20,2021
4972,34,   Chase Elliott,9:55.698   ,20,2021
4973,36,   Bubba Wallace,15:33.694   ,20,2021
4974,38,"   Ricky Stenhouse, Jr.",18:38.206   ,20,2021
4975,40,   Kyle Busch,   ,20,2021
4976,1,   Chase Elliott,   ,21,2021
4977,3,   Denny Hamlin,   ,21,2021
4978,5,"   Martin Truex, Jr.",   ,21,2021
4979,7,   Tyler Reddick,   ,21,2021
4980,9,   Ross Chastain,   ,21,2021
4981,11,   Chase Briscoe,   ,21,2021
4982,13,   Austin Dillon,   ,21,2021
4983,15,   Ryan Blaney,   ,21,2021
4984,17,   Alex Bowman,   ,21,2021
4985,19,   William Byron,   ,21,2021
4986,21,   Kevin Harvick,   ,21,2021
4987,23,   Cole Custer,   ,21,2021
4988,25,   Michael McDowell,   ,21,2021
4989,27,   Daniel Suarez,   ,21,2021
4990,29,   Ryan Newman,   ,21,2021
4991,31,   Cody Ware,   ,21,2021
4992,33,   Bayley Currey,   ,21,2021
4993,35,   Quin Houff,   ,21,2021
4994,37,   Garrett Smithley,   ,21,2021
4995,2,   Kyle Busch,   ,21,2021
4996,4,   Christopher Bell,   ,21,2021
4997,6,   Kyle Larson,   ,21,2021
4998,8,   Kurt Busch,   ,21,2021
4999,10,   Joey Logano,   ,21,2021
5000,12,   Matt DiBenedetto,   ,21,2021
5001,14,   Brad Keselowski,   ,21,2021
5002,16,"   Ricky Stenhouse, Jr.",   ,21,2021
5003,18,   Chris Buescher,   ,21,2021
5004,20,   Aric Almirola,   ,21,2021
5005,22,   Erik Jones,   ,21,2021
5006,24,   Bubba Wallace,   ,21,2021
5007,26,   Corey LaJoie,   ,21,2021
5008,28,   Justin Haley,   ,21,2021
5009,30,   Josh Bilicki,   ,21,2021
5010,32,   Anthony Alfredo,   ,21,2021
5011,34,   Ryan Preece,   ,21,2021
5012,36,   B.J. McLeod,   ,21,2021
5013,1,   Kyle Busch,   ,22,2021
5014,3,   Chase Elliott,   ,22,2021
5015,5,   Alex Bowman,   ,22,2021
5016,7,   Ryan Blaney,   ,22,2021
5017,9,   Christopher Bell,   ,22,2021
5018,11,   Brad Keselowski,   ,22,2021
5019,13,   Austin Dillon,   ,22,2021
5020,15,   Joey Logano,   ,22,2021
5021,17,   Chris Buescher,   ,22,2021
5022,19,   Chase Briscoe,   ,22,2021
5023,21,   Cole Custer,   ,22,2021
5024,23,   Michael McDowell,   ,22,2021
5025,25,   Ryan Preece,   ,22,2021
5026,27,   Anthony Alfredo,   ,22,2021
5027,29,"   Ricky Stenhouse, Jr.",   ,22,2021
5028,31,   Daniel Suarez,   ,22,2021
5029,33,   Garrett Smithley,   ,22,2021
5030,35,   Josh Bilicki,   ,22,2021
5031,37,   James Davison,   ,22,2021
5032,2,"   Martin Truex, Jr.",   ,22,2021
5033,4,   Kurt Busch,   ,22,2021
5034,6,   Denny Hamlin,   ,22,2021
5035,8,   Tyler Reddick,   ,22,2021
5036,10,   Kyle Larson,   ,22,2021
5037,12,   Kevin Harvick,   ,22,2021
5038,14,   Matt DiBenedetto,   ,22,2021
5039,16,   William Byron,   ,22,2021
5040,18,   Bubba Wallace,   ,22,2021
5041,20,   Ross Chastain,   ,22,2021
5042,22,   Aric Almirola,   ,22,2021
5043,24,   Erik Jones,   ,22,2021
5044,26,   Corey LaJoie,   ,22,2021
5045,28,   Ryan Newman,   ,22,2021
5046,30,   Justin Haley,   ,22,2021
5047,32,   B.J. McLeod,   ,22,2021
5048,34,   Cody Ware,   ,22,2021
5049,36,   Quin Houff,   ,22,2021
5050,1,   Brad Keselowski,   ,23,2021
5051,3,   Ryan Blaney,   ,23,2021
5052,5,   Kevin Harvick,   ,23,2021
5053,7,   Christopher Bell,   ,23,2021
5054,9,"   Martin Truex, Jr.",   ,23,2021
5055,11,   Chase Elliott,   ,23,2021
5056,13,   Tyler Reddick,   ,23,2021
5057,15,   William Byron,   ,23,2021
5058,17,   Kurt Busch,   ,23,2021
5059,19,   Cole Custer,   ,23,2021
5060,21,   Daniel Suarez,   ,23,2021
5061,23,   Ryan Preece,   ,23,2021
5062,25,   Michael McDowell,   ,23,2021
5063,27,   Chase Briscoe,   ,23,2021
5064,29,   Corey LaJoie,   ,23,2021
5065,31,   Anthony Alfredo,   ,23,2021
5066,33,   Kyle Tilley,   ,23,2021
5067,35,   Quin Houff,   ,23,2021
5068,37,   R.C. Enerson,   ,23,2021
5069,2,   Joey Logano,   ,23,2021
5070,4,   Kyle Larson,   ,23,2021
5071,6,   Denny Hamlin,   ,23,2021
5072,8,   Aric Almirola,   ,23,2021
5073,10,   Alex Bowman,   ,23,2021
5074,12,   Ross Chastain,   ,23,2021
5075,14,   Matt DiBenedetto,   ,23,2021
5076,16,   Austin Dillon,   ,23,2021
5077,18,"   Ricky Stenhouse, Jr.",   ,23,2021
5078,20,   Kyle Busch,   ,23,2021
5079,22,   Erik Jones,   ,23,2021
5080,24,   Chris Buescher,   ,23,2021
5081,26,   Bubba Wallace,   ,23,2021
5082,28,   Ryan Newman,   ,23,2021
5083,30,   Justin Haley,   ,23,2021
5084,32,   Garrett Smithley,   ,23,2021
5085,34,   Josh Bilicki,   ,23,2021
5086,36,   James Davison,   ,23,2021
5087,1,   William Byron,1:27.765   ,24,2021
5088,3,   Chase Elliott,1:28.229   ,24,2021
5089,5,   Daniel Suarez,1:28.431   ,24,2021
5090,7,   Joey Logano,1:28.511   ,24,2021
5091,9,   Ross Chastain,1:28.562   ,24,2021
5092,11,   Tyler Reddick,1:28.596   ,24,2021
5093,13,   Austin Cindric,1:28.359   ,24,2021
5094,15,   Matt DiBenedetto,1:28.414   ,24,2021
5095,17,   Christopher Bell,1:28.727   ,24,2021
5096,19,   Chris Buescher,1:28.811   ,24,2021
5097,21,   Kyle Busch,1:28.818   ,24,2021
5098,23,   Austin Dillon,1:29.017   ,24,2021
5099,25,   Kevin Harvick,1:29.071   ,24,2021
5100,27,   Bubba Wallace,1:29.278   ,24,2021
5101,29,   Justin Haley,1:29.410   ,24,2021
5102,31,   Brad Keselowski,1:29.577   ,24,2021
5103,33,   Anthony Alfredo,1:29.640   ,24,2021
5104,35,   Andy Lally,1:30.345   ,24,2021
5105,37,   Cody Ware,1:31.656   ,24,2021
5106,39,   Garrett Smithley,1:31.865   ,24,2021
5107,2,   Chase Briscoe,1:28.191   ,24,2021
5108,4,   Kyle Larson,1:28.305   ,24,2021
5109,6,"   Martin Truex, Jr.",1:28.502   ,24,2021
5110,8,   A.J. Allmendinger,1:28.518   ,24,2021
5111,10,   Cole Custer,1:28.562   ,24,2021
5112,12,   Michael McDowell,1:29.302   ,24,2021
5113,14,   Denny Hamlin,1:28.400   ,24,2021
5114,16,   Ryan Blaney,1:28.591   ,24,2021
5115,18,   Aric Almirola,1:28.782   ,24,2021
5116,20,   Kurt Busch,1:28.812   ,24,2021
5117,22,"   Ricky Stenhouse, Jr.",1:28.970   ,24,2021
5118,24,   Alex Bowman,1:29.026   ,24,2021
5119,26,   Corey LaJoie,1:29.074   ,24,2021
5120,28,   Erik Jones,1:29.318   ,24,2021
5121,30,   Ryan Preece,1:29.544   ,24,2021
5122,32,   Ryan Newman,1:29.639   ,24,2021
5123,34,   James Davison,1:29.976   ,24,2021
5124,36,   Josh Bilicki,1:31.203   ,24,2021
5125,38,   Quin Houff,1:31.837   ,24,2021
5126,40,   Timmy Hill,1:32.691   ,24,2021
5127,1,   Kyle Larson,   ,25,2021
5128,3,   Ryan Blaney,   ,25,2021
5129,5,"   Martin Truex, Jr.",   ,25,2021
5130,7,   Kyle Busch,   ,25,2021
5131,9,   Denny Hamlin,   ,25,2021
5132,11,   Chris Buescher,   ,25,2021
5133,13,   Erik Jones,   ,25,2021
5134,15,   Bubba Wallace,   ,25,2021
5135,17,   Justin Haley,   ,25,2021
5136,19,   Joey Logano,   ,25,2021
5137,21,   Chase Briscoe,   ,25,2021
5138,23,   Aric Almirola,   ,25,2021
5139,25,   Michael McDowell,   ,25,2021
5140,27,   Cole Custer,   ,25,2021
5141,29,   Josh Bilicki,   ,25,2021
5142,31,   Quin Houff,   ,25,2021
5143,33,   Garrett Smithley,   ,25,2021
5144,35,   Anthony Alfredo,   ,25,2021
5145,37,   Cody Ware,   ,25,2021
5146,2,   Chase Elliott,   ,25,2021
5147,4,   Matt DiBenedetto,   ,25,2021
5148,6,   Kurt Busch,   ,25,2021
5149,8,   Kevin Harvick,   ,25,2021
5150,10,   Alex Bowman,   ,25,2021
5151,12,"   Ricky Stenhouse, Jr.",   ,25,2021
5152,14,   Tyler Reddick,   ,25,2021
5153,16,   Ryan Newman,   ,25,2021
5154,18,   William Byron,   ,25,2021
5155,20,   Brad Keselowski,   ,25,2021
5156,22,   Ross Chastain,   ,25,2021
5157,24,   Corey LaJoie,   ,25,2021
5158,26,   Austin Dillon,   ,25,2021
5159,28,   Christopher Bell,   ,25,2021
5160,30,   Daniel Suarez,   ,25,2021
5161,32,   Ryan Preece,   ,25,2021
5162,34,   James Davison,   ,25,2021
5163,36,   B.J. McLeod,   ,25,2021
5164,1,   Kyle Larson,   ,26,2021
5165,3,   Denny Hamlin,   ,26,2021
5166,5,   Chase Elliott,   ,26,2021
5167,7,"   Martin Truex, Jr.",   ,26,2021
5168,9,   Matt DiBenedetto,   ,26,2021
5169,11,   Kevin Harvick,   ,26,2021
5170,13,   Chris Buescher,   ,26,2021
5171,15,   Alex Bowman,   ,26,2021
5172,17,   Tyler Reddick,   ,26,2021
5173,19,   Aric Almirola,   ,26,2021
5174,21,   Erik Jones,   ,26,2021
5175,23,   Ryan Newman,   ,26,2021
5176,25,   Cole Custer,   ,26,2021
5177,27,   Austin Dillon,   ,26,2021
5178,29,   Ross Chastain,   ,26,2021
5179,31,   Cody Ware,   ,26,2021
5180,33,   Corey LaJoie,   ,26,2021
5181,35,   Quin Houff,   ,26,2021
5182,37,   Joey Gase,   ,26,2021
5183,39,   Landon Cassill,   ,26,2021
5184,2,   William Byron,   ,26,2021
5185,4,   Kyle Busch,   ,26,2021
5186,6,   Ryan Blaney,   ,26,2021
5187,8,   Kurt Busch,   ,26,2021
5188,10,   Brad Keselowski,   ,26,2021
5189,12,"   Ricky Stenhouse, Jr.",   ,26,2021
5190,14,   Christopher Bell,   ,26,2021
5191,16,   Chase Briscoe,   ,26,2021
5192,18,   Michael McDowell,   ,26,2021
5193,20,   Bubba Wallace,   ,26,2021
5194,22,   Joey Logano,   ,26,2021
5195,24,   Ryan Preece,   ,26,2021
5196,26,   Daniel Suarez,   ,26,2021
5197,28,   Justin Haley,   ,26,2021
5198,30,   B.J. McLeod,   ,26,2021
5199,32,   Anthony Alfredo,   ,26,2021
5200,34,   Garrett Smithley,   ,26,2021
5201,36,   Josh Bilicki,   ,26,2021
5202,38,   Kaz Grala,   ,26,2021
5203,40,   David Starr,   ,26,2021
5204,1,   Ryan Blaney,   ,27,2021
5205,3,   Kurt Busch,   ,27,2021
5206,5,   Alex Bowman,   ,27,2021
5207,7,   Tyler Reddick,   ,27,2021
5208,9,   Kevin Harvick,   ,27,2021
5209,11,   Joey Logano,   ,27,2021
5210,13,   Christopher Bell,   ,27,2021
5211,15,   Michael McDowell,   ,27,2021
5212,17,   Bubba Wallace,   ,27,2021
5213,19,   Ryan Newman,   ,27,2021
5214,21,   Austin Dillon,   ,27,2021
5215,23,   Ross Chastain,   ,27,2021
5216,25,   Corey LaJoie,   ,27,2021
5217,27,   B.J. McLeod,   ,27,2021
5218,29,"   Ricky Stenhouse, Jr.",   ,27,2021
5219,31,   Cole Custer,   ,27,2021
5220,33,   Cody Ware,   ,27,2021
5221,35,   Joey Gase,   ,27,2021
5222,37,   Quin Houff,   ,27,2021
5223,2,   Denny Hamlin,   ,27,2021
5224,4,   Chase Elliott,   ,27,2021
5225,6,   Kyle Larson,   ,27,2021
5226,8,   Aric Almirola,   ,27,2021
5227,10,"   Martin Truex, Jr.",   ,27,2021
5228,12,   Kyle Busch,   ,27,2021
5229,14,   William Byron,   ,27,2021
5230,16,   Brad Keselowski,   ,27,2021
5231,18,   Ryan Preece,   ,27,2021
5232,20,   Justin Haley,   ,27,2021
5233,22,   Erik Jones,   ,27,2021
5234,24,   Chase Briscoe,   ,27,2021
5235,26,   Daniel Suarez,   ,27,2021
5236,28,   Josh Bilicki,   ,27,2021
5237,30,   Matt DiBenedetto,   ,27,2021
5238,32,   Anthony Alfredo,   ,27,2021
5239,34,   Chris Buescher,   ,27,2021
5240,36,   James Davison,   ,27,2021
5241,1,   Kyle Larson,   ,28,2021
5242,3,"   Martin Truex, Jr.",   ,28,2021
5243,5,   Kevin Harvick,   ,28,2021
5244,7,   Brad Keselowski,   ,28,2021
5245,9,   Aric Almirola,   ,28,2021
5246,11,   Tyler Reddick,   ,28,2021
5247,13,   Chase Elliott,   ,28,2021
5248,15,   Kyle Busch,   ,28,2021
5249,17,   Ross Chastain,   ,28,2021
5250,19,   Austin Dillon,   ,28,2021
5251,21,   Cole Custer,   ,28,2021
5252,23,"   Ricky Stenhouse, Jr.",   ,28,2021
5253,25,   Corey LaJoie,   ,28,2021
5254,27,   Bubba Wallace,   ,28,2021
5255,29,   Justin Haley,   ,28,2021
5256,31,   Erik Jones,   ,28,2021
5257,33,   Josh Bilicki,   ,28,2021
5258,35,   Quin Houff,   ,28,2021
5259,37,   J.J. Yeley,   ,28,2021
